"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C160_PartEmpresas","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C220_OblBCCR","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C290_CapitalxPagar","C340_Reservas","C350_ResultadosAcum"
"COOPEMEDICOS",2015-12-01,158216833.01,6572548547.53,12163281787.38,-297437439.58,100897747.62,0,78920432.37,1076490134.38,155053853.03,13044637575.94,0,3360326733.9,261801670.85,152661191.12,2971457023.81,79838836.27,0,0,218908107.76,0
"COOPEMEDICOS",2016-01-01,107332754.34,6701755593.93,12321695735.22,-304437439.58,100225341.21,0,80116738.03,1072309221.16,158124388.68,13213717311.27,0,3329930370.61,272911389.75,175805017.57,3011238137.9,79216862.36,0,0,298446040.32,0
"COOPEMEDICOS",2016-02-01,187753699.42,6544895894.26,12605059347.41,-344437439.58,101712711.8,0,81698418.68,1068670422.23,159149234.87,13427852796.98,0,3295490470.64,439357119.98,167062543.2,3060089095.32,11950981.93,0,0,298170500.32,0
"COOPEMEDICOS",2016-03-01,143853626.9,7609383466.54,12949450107.31,-341732265.74,99433864.01,0,84164298.74,1066926854.8,183123300.49,13537915063.45,0,4531067540.66,262650265.72,174898896.76,3251491277.31,11048014.23,0,0,297568122.72,0
"COOPEMEDICOS",2016-04-01,239529384.28,7397791147.91,13425291823.57,-348732265.74,99253647.22,0,86806016.41,1066313184.58,184177984.86,13943549711.69,0,4478934089.49,239562168.29,181368824.05,3254015298.56,13674961.09,0,0,297131721.32,0
"COOPEMEDICOS",2016-05-01,98423249.45,7362409014,13916892472.28,-358732265.74,99163201.34,0,90027594.55,1061162353.12,181206116.74,14236299524.83,0,4431073510.58,239423966.93,184137312.04,3301917791.97,3451701.64,0,0,296186341.01,0
"COOPEMEDICOS",2016-06-01,251049556.26,7296392388.45,14203965373.85,-425982265.74,4571141.6,0,94005676.87,1056157556.48,189734949.75,14518259828.9,0,4382647702.39,228011630.69,163568260.97,3364551644.98,4226320.15,0,0,293348251.54,0
"COOPEMEDICOS",2016-07-01,137297609.26,7665062566.44,14437955064.46,-445566494.93,9750916.89,0,95606489.21,1053801208.1,199968447.24,14945964906.34,0,4333649964.19,272535368.89,158025539.28,3425045431.31,7804695.25,0,0,289159990.04,0
"COOPEMEDICOS",2016-08-01,278394668.84,7707683090.47,14636485425.23,-452730099.12,3768578.41,0,97686744.65,1053462547.28,208895891.51,15205603048.15,0,4284073515.49,391504269.4,164160713.03,3453682115.44,7052858.56,0,0,288284706.77,0
"COOPEMEDICOS",2016-09-01,134328618.8,7183880161.41,15132893313.8,-462645078.9,304167975.33,0,97728767.62,1048221404.92,209743511.34,15381794357.85,0,4234516212.51,320994282.38,152823621.03,3517022266.47,-1810637.6,0,0,288166056.77,0
"COOPEMEDICOS",2016-10-01,223668164.51,7441825957.39,15422933825.85,-465950312.74,4196524.21,0,98375489.93,1043151944.22,219531491.32,15677202526.38,0,4180587895.5,311709666.47,151506486.8,3585231121.97,5001897.49,0,0,287594165.55,0
"COOPEMEDICOS",2016-11-01,322678762.71,7216471953.1,15751704549.52,-496706333.71,8038069.44,48105447.69,101159913.54,1037170365.35,216163128.84,15828746235.98,0,4126020556.83,356220871.28,151949764.13,3672101973.04,988493.37,0,0,286151405.55,0
"COOPEMEDICOS",2016-12-01,374757070.98,6464563657.66,15953082794.48,-538096899.17,356635239.88,46013906.49,102116454.52,1031200053.3,215459469.23,15606441554.37,0,4069974686.14,377928199.19,146516530.87,3746279132.87,516454.89,0,0,286151405.55,0
"COOPEMEDICOS",2017-01-01,209798567.39,7005178908.74,16098259701.02,-559320990.17,5678042.53,43922365.29,106558122.07,1027066026.02,219756828.48,15751555390.61,0,4014359094.6,577455840.32,139605252.05,3822240514.33,-12020423.55,0,0,397758851.43,0
"COOPEMEDICOS",2017-02-01,99689781.79,7151549740.33,16265567876.39,-564271356.42,4032921.18,41830824.09,109196161.42,1030288739.52,229656874.43,15905785068.02,0,3958209919.69,588836772.32,143594252.41,3898715513.11,-12263507.92,0,0,397758851.43,0
"COOPEMEDICOS",2017-03-01,126183419.33,6723315864.71,17073213705.54,-583760767.79,2261518.01,39739282.87,112129959.02,1031838290.28,232475883.12,16271716342.17,0,3901536623.21,582690646.37,136308608.49,3980976956.32,-10114405.56,0,0,397264114.63,0
"COOPEMEDICOS",2017-04-01,392995047.32,5955328155.07,17597884427.59,-601443547.99,1596153.19,38203842.67,113695782.79,1027669533.81,230997552.41,16278441284.53,0,3844290292.52,350372662.04,136045202.29,4236785833.55,-8081789.23,0,0,407765148.02,0
"COOPEMEDICOS",2017-05-01,110680177.21,5691134812.56,18006347772.96,-654348921.29,332053358.71,36081406.96,116110006.14,1023413188.05,234560095.97,16500685492.32,0,3786509453.4,296912802.49,134811867.73,4311567814.46,-36149236.28,0,0,407088671.02,0
"COOPEMEDICOS",2017-06-01,101857256.22,5922623232.31,18161194474.7,-604031848.07,2904406.33,118083199.17,119504493.37,1018688793.8,237529912.45,16604656699.52,0,3728174256.23,284939669.3,131486877.33,4383845566.54,-45072443.34,0,0,406863671.02,0
"COOPEMEDICOS",2017-07-01,292920637.57,5738802816.19,18379916169.76,-626755023.13,4191847.58,112303188.34,123159355.88,1013994590.28,237303888.17,16766376228.13,0,3669279382.14,312443346.31,137071100.18,4453652273.79,-70199449.48,0,0,406068671.02,0
"COOPEMEDICOS",2017-08-01,111630075.41,5776403053.83,18834113363.19,-667903186.24,4547116.25,106523177.51,126897217.85,1009492105.82,231924301.66,16988151737.21,0,3609819461.25,322761893.87,137244594.42,4538265104.85,-72248599.84,0,0,405495071.02,0
"COOPEMEDICOS",2017-09-01,76431773.74,5664247603.38,19141432185.58,-674031502.2,3235502.87,100743166.68,129019974.45,1003676567.78,241013493.91,17063481205.01,0,3549789072.18,353854353.86,135017832.84,4618550111.7,-76088818.49,0,0,399073920.2,0
"COOPEMEDICOS",2017-10-01,174406546.51,5382207450.56,19294707457.23,-651328998.25,1716521.2,208180500.28,132914050.99,999559919.46,430331883.35,17258355624.65,0,3489182741.47,355024321.69,138064180.89,4695319264.82,-70193833.42,0,0,393676225.88,0
"COOPEMEDICOS",2017-11-01,112777085.08,6469891450.61,19563899962.29,-623319298.39,2335852.2,197477996.21,136416996.54,996425673.64,427116743.78,17500594419.78,0,4434265523.11,375775716.8,126938330.63,4746153851.89,-79804969.59,0,0,385761253.02,0
"COOPEMEDICOS",2017-12-01,277010284.39,6328069684.35,19502897086.98,-613490944.24,3511260.12,186775492.14,136554748.57,1179097582.86,247993463.98,17436730947.87,0,4362011369.22,386125655.21,121742216.46,4784928648.09,-74610700.29,0,0,381693509.99,0
"COOPEMEDICOS",2018-01-01,183132598.8,6249194807.68,19750348334.98,-636804039.92,6445580.43,176072988.08,153473649.63,1172936545.9,257164671.15,17439807761.66,0,4291200093.47,694482162.68,119299972.72,4862764156.44,-87331708.77,0,0,569587846.78,0
"COOPEMEDICOS",2018-02-01,154976410.81,6161939093.02,20000091921.66,-643729831.49,7579835.19,165370484.01,156797124.1,1177003028.64,269320597.22,17473023283.5,0,4219821661.74,762197997.12,117608543,4929143154.05,-85216334.6,0,0,566831745.32,0
"COOPEMEDICOS",2018-03-01,185072772.5,6067862951.62,20648315858.91,-653785013.94,2827199.21,154667979.94,159717327.41,1176860542.29,266251120.43,17992963406.73,0,4147769083.43,715482307.39,118832068.3,5028062993.2,-76107408.14,0,0,569678853.56,0
"COOPEMEDICOS",2018-04-01,195015630.97,5907778018.54,21087233944.95,-663075057.65,33317002.76,207250388.66,163203523.26,1171086103.98,271455497.07,18375341086.78,0,4075035979.31,656773687.52,114003547.09,5105649742.81,-71670945.95,0,0,565362963.81,0
"COOPEMEDICOS",2018-05-01,164144787.08,6200199722.56,21596439428.99,-671543906.76,4552910.79,193796366.65,166341229.38,1168564531.3,279678867.91,19020303822.01,0,4001615909.66,653635312.87,117304753.76,5216128592.21,-73250828.68,0,0,563047583.76,0
"COOPEMEDICOS",2018-06-01,257969582.71,6276231007.05,21756967648.45,-660583555.82,1622513.74,213742344.63,169651874.42,1168018694.59,279800191.66,19335066676.21,0,3927502373.75,601660508.21,113879612.28,5321610445.92,-68078192.49,0,0,558525155.86,0
"COOPEMEDICOS",2018-07-01,187320482.41,6439035284.39,21844679813.33,-661466963.5,9440326.68,180544572.62,169651874.42,1183903626.72,290317936.68,19469726947.42,0,3852688809.17,602739923.22,110370167.42,5395060596.57,-71572587.36,0,0,550330446.61,0
"COOPEMEDICOS",2018-08-01,218785581.76,6385008936.94,22137006033.64,-649378497.41,7184461.96,166496800.61,172421159,1180058836.48,299791312.86,19627181111.45,0,3777168591.39,661379912.6,108061470.79,5470241723.55,-67377436.37,0,0,538537536.67,0
"COOPEMEDICOS",2018-09-01,111608863.21,6480321999.9,22259715265.4,-669729869.92,27130268.91,152449028.59,193473277.78,1180338390.61,312628010.03,19746867347.86,0,3700935032.99,671152927.24,103932044.72,5538651507.39,-63139991.88,0,0,532145489.17,0
"COOPEMEDICOS",2018-10-01,156976927.35,6391423215.01,22304076494.09,-673141656.24,35226549.95,138401256.58,196135288.59,1200788297.38,326141866.52,19704685368.31,0,3623981383.25,705081658.65,103046369.44,5585192608.66,-50793000.08,0,0,536170193.82,0
"COOPEMEDICOS",2018-11-01,297187951.31,6346362890.82,22265108643.09,-689964994.84,4960248.38,126475920.27,208192439.18,1204987443.22,378074435.69,19721867160.69,0,3546300827.38,847087132.44,104127997.04,5611667111.86,-110182549.79,0,0,533694128.02,0
"COOPEMEDICOS",2018-12-01,235017003.35,6740525419.45,22440436925.82,-701368499.53,6180778.28,114550583.96,219208780.48,1203377058.85,395061549.94,19754586209.83,0,3971315461.56,889537015.02,100122979.52,5607551985.46,-100308820.84,0,0,527861075.82,0
"COOPEMEDICOS",2019-01-01,143489867.07,6576871851.91,22597966017.17,-716446747.85,6988543.03,102625247.65,222826752.44,1199234533.49,409241577.88,19624204892.61,0,3885774911.14,1289121399.12,98305425.36,5651123910.46,-101772463.67,0,0,774696452.28,0
"COOPEMEDICOS",2019-02-01,302973149.05,6344989455.74,22611074303.8,-742560202.76,3166546.02,90699911.34,225481133.56,1192533316.59,409882819.99,19493921998.76,0,3799386430.05,1313702198.18,97901241.43,5733502733.36,-109668531.01,0,0,771647068.32,0
"COOPEMEDICOS",2019-03-01,139443515.79,6624091366.76,22971336338.61,-758729117.57,6387425.21,78774575.03,227868802.35,1186060628.39,455096530.13,19903726373.74,0,3712186814.37,1297460046.39,99151304.57,5852889481.14,-74165845.08,0,0,774954276.01,0
"COOPEMEDICOS",2019-04-01,156941610.92,6540999543.32,23143594519.06,-769850048.87,7082111.52,67449238.72,229036829.27,1179076611.35,495095792.04,20254847173.92,0,3624168431.08,936013822.83,98602040.81,6016630240.2,-44121153.04,0,0,767836104.55,0
"COOPEMEDICOS",2019-05-01,176759493.27,7143215218.43,23440366199.64,-803486586.93,8375162.96,56203902.41,232071328.78,1185127265.23,544094841.65,20599972606.52,0,4164483575.28,892515511.18,100927882.25,6087347669.19,-36150310.89,0,0,763451661.97,0
"COOPEMEDICOS",2019-06-01,349401730.4,7758904047.58,23672053151.34,-795718532.77,7252868.32,186183478.04,234603591.4,1192261927.01,560542166.26,21728864245.84,0,4091337715.25,897499095.62,94277843.02,6157333147.16,-27484564.75,0,0,757000229.51,0
"COOPEMEDICOS",2019-07-01,260600738.02,7297831997.22,24101846605.74,-804182842.34,16432135.75,155822077.83,238235953.98,1191600603.58,587387404.06,21396290628.86,0,3993407709.3,994298693.81,104916095.91,6258020520.9,34589410.88,0,0,752415919.38,0
"COOPEMEDICOS",2019-08-01,181302830.07,7366154295.12,24403441633.13,-810811720.67,14633875,224893426.39,241263020.97,1183459087.96,612120948.56,21761620714.93,0,3893181010.21,963265221.07,114458006.34,6330449453.29,37323654.7,0,0,751919022.64,0
"COOPEMEDICOS",2019-09-01,217341265.64,7571243327.14,24747469956.15,-822580268.84,44913546.5,370463509,241360205,1180448508.06,609889913.81,22507482815.12,0,3791031528.41,906675019.2,124677857.13,6404950342.51,70961218.29,0,0,738151659.05,0
"COOPEMEDICOS",2019-10-01,594275307.43,6706610135.98,25209456314.67,-900461904.35,342478344.69,356003459.38,243043153.88,1173111748.28,628412650.01,22633546927.93,0,3688074952.62,915186320.99,136119868.56,6461937249.85,134992277.5,0,0,739007811.07,0
"COOPEMEDICOS",2019-11-01,597773346.9,7820655569.46,25648834293.01,-921137058.74,16964246.67,337090687.82,246105683.41,1166099104.82,624445337.98,22725704257.73,0,4530745707.49,922100962.18,150970731.33,6560227133.85,209216151.35,0,0,734320274.07,0
"COOPEMEDICOS",2019-12-01,548415417.99,7133017379.84,25812328987.76,-953226723.96,12560888.77,318177916.27,248354302.34,1166869486.86,618054442.74,22112150129.85,0,4438411754.84,962397984.49,146477370.98,6586085292.47,195938876.53,0,0,724035830.76,0
"COOPEMEDICOS",2020-01-01,592958112.24,7583268088.72,25895911533.51,-921288942.15,2664520.02,299265144.71,248354302.34,1176134505.59,578241137.37,22796259398.54,0,4300569739.94,1315927999.58,0,6642023724.06,255018821.57,0,18566781.29,1007871279.63,0
"COOPEMEDICOS",2020-02-01,647426309.78,7626875143.45,26281681494.54,-910784681.68,21425955.3,280352373.16,248354302.34,1171268321.66,576448327.74,23270358731.95,0,4194731112.3,1186600618.27,0,6701606340.63,242652929,0,168652415.37,1007871279.63,0
"COOPEMEDICOS",2020-03-01,893506333.99,7809139088.6,26507545796.76,-917547376.04,64344730.97,261439601.6,251917734.06,1166259132.65,583237377.26,23997330993.28,0,4087325133.6,1154377688.21,0,6760347332.9,218070118.32,0,168652415.35,1014854452.01,0
"COOPEMEDICOS",2020-04-01,631773130.79,7667396464.96,27195817124.12,-924495714.93,10467220.63,245278347.99,252944257.06,1159743367.2,590624278.96,24379712016.43,0,3979485833.9,1071741027.19,0,6914517025.65,113345197.06,0,98059544.58,1014553994.63,0
"COOPEMEDICOS",2020-05-01,164619620.6,7838465198.75,27852505438.19,-924530059.6,8197241.01,229117094.39,253581945.05,1158812827.22,586599069.12,24699089589.24,0,3870353892.61,1068824950.39,0,6985587057.35,81191406.09,0,76791052.39,1014553994.63,0
"COOPEMEDICOS",2020-06-01,447580569.95,7612267317.33,28479659895.28,-964506889.43,1385321.06,232905706.38,255132390.92,1152498998.63,590103069.29,25175543370.04,0,4053315654.63,1081972946.86,0,7058420481.56,11178414.23,0,75618893.51,1014553994.63,0
"COOPEMEDICOS",2020-07-01,669490451.55,7418224169.23,28971879788.18,-969534185.78,1605541.9,226719385.57,256527120.72,1151148467.01,580245273.72,25761630413.36,0,3913405489.04,992855098.9,0,7141346022,24069945.57,0,71795184.68,1014553994.63,0
"COOPEMEDICOS",2020-08-01,1342849528.26,10008038603.3,29205759121.89,-974094901.93,16273213.24,479138240.88,257108110.67,1311987112.71,415758479.75,26112589699.3,0,7228823567.53,973688635,0,7197276478.5,18478536.45,0,81451760.2,1014267089.62,0
"COOPEMEDICOS",2020-09-01,456483413.15,10810566100.4,29837063261.88,-948365295.46,68249166.51,467564312.23,258694331.92,1305035914.05,433165307.76,26796047647.81,0,7106602467.96,885627546.41,0,7261551617.43,25319454.09,0,89449236.16,1013543365.47,0
"COOPEMEDICOS",2020-10-01,626352058,10602576745.86,30178454453.57,-966402356.6,40446678.74,455990383.59,260042494.33,1299615413.34,439719280.86,27142659318.02,0,6972814267.66,891637220.95,0,7317083567.88,-36703727.92,0,87759529.23,1012010804.62,0
"COOPEMEDICOS",2020-11-01,898745128.38,10645561345.34,30449932701.58,-966459747.79,16983009.47,444416454.95,261596757.87,1292914325.76,436845072.13,27600244578.16,0,6838750864.42,1004104797.2,0,7388496742.57,-46006955.07,0,87204958.95,1011785740.4,0
"COOPEMEDICOS",2020-12-01,783347182.03,10227213576.66,30447550569.43,-916342710.28,32417124.77,432842526.3,176081781.42,1320059889.6,411247382.8,27245353066.49,0,6799547239.48,716571072.37,0,7437428482.8,-48242101.56,0,99367724.48,955990439.55,0
"COOPEMEDICOS",2021-01-01,1387301798.49,10259860940.33,30591172316.73,-933491045.57,32365761.39,421268597.66,178255763.74,1312799554.91,415438783.33,27820758072.11,0,6703766521.29,1118379584.53,0,7475114724.6,78807277.91,0,127326811.44,1212135524.42,0
"COOPEMEDICOS",2021-02-01,589694057.82,11406065792.8,30689892429.11,-925494158.53,60260663.97,445585396.12,179923628.55,1305309706.71,414854514.21,28215224894.13,0,6761535921.1,1012091950.58,0,7491811015.33,116241079.04,0,164302072.32,1212135524.42,0
"COOPEMEDICOS",2021-03-01,587497524.37,11357168831.15,30900090532.55,-925480316.22,24640221.35,433263744,181184097.37,1300179197.57,415181294.79,28204742228.96,0,6763875706.07,772653886.1,0,7638810363,150581179.11,0,189300915.39,1301341247.02,0
"COOPEMEDICOS",2021-04-01,635620488.94,11689695419.03,30983440931.19,-943846712.17,12636236.3,420942091.87,181020387.85,1293898191.61,394899229.19,28635640301.67,0,6666267463.77,797028630.88,0,7657071162.47,197544785.58,0,114060792.67,1307380582.26,0
"COOPEMEDICOS",2021-05-01,621787647.01,12711443512.73,31370697667.31,-1014472202.44,6431568.16,373673840.36,183492360.52,1300625648.93,378340477.75,29845561016.39,0,6567749838.13,840228635.8,0,7692225966.64,318199728.12,0,117153611.59,1307417982.27,0
"COOPEMEDICOS",2021-06-01,462306576.65,12378187193.31,32051649455.94,-1079498884.5,1345355.3,362646506.73,158623161.68,1293972908.16,372636461.13,30054735732.26,0,6468628083.91,792156256.34,0,7732386505.67,310853436.03,0,112392042.98,1310130244.94,0
"COOPEMEDICOS",2021-07-01,2606698723.73,12092461707.6,32899897664.22,-1079092223.94,144332546.46,230588469.93,160934824.81,1286624207.56,357972665.82,30118841125.68,0,8752068436.61,865681479.83,0,7805512202.52,413179437.56,0,105084144.5,1319383304.73,0
"COOPEMEDICOS",2021-08-01,815486189.27,13978171325.14,32862760498.97,-1229103287.88,64747234.91,222832236.46,163498870.18,1281007631.81,348355091.98,29843840765.7,0,8667769037.14,783520813.84,0,7876142838.61,734126354.64,0,106732759.84,1313365473.83,0
"COOPEMEDICOS",2021-09-01,868903295.57,12285193300.87,33466874165.99,-1306639264.9,62867345.78,215076002.84,165954101.7,1273164516.97,344845508.82,29110313743.91,0,8556644815.28,749396758.95,0,7958043016.74,409278475.69,0,106732759.84,1313365473.83,0
"COOPEMEDICOS",2021-10-01,720976617.05,11972078561.79,33884576524.43,-1268181018.52,40425110,207319769.33,168653952.58,1265813467,338658188.51,29191756892.77,0,8444528445.54,756636247.87,0,8020638945.06,216353559.4,0,129382467.28,1313365473.83,0
"COOPEMEDICOS",2021-11-01,1203779410.76,11725615838.13,33972699260.01,-1246652865.03,29071326.91,139741156.45,171584229.65,1261079705.75,322830240.38,29474577280.14,0,8331868831.04,782419771.17,0,8074942575.47,138182340.21,0,140662617.66,1312664102.83,0
"COOPEMEDICOS",2021-12-01,928883727.61,14205623837.33,33971812616.81,-1268637309.24,16205439.44,134704121.83,173178975.17,1254950679.81,302212454.44,28996817222.83,0,11011346872.59,666470035.74,0,8092108635.86,115028610.99,0,206938051.41,1241593299.02,0
"COOPEMEDICOS",2022-01-01,297326543.44,14288975902.82,34390749129.51,-1284746068.98,42191252.45,129667087.39,176519165.84,1251668126.73,295155482.28,28859873548.61,0,10950315005.71,1039660604.54,0,8176210258.38,84142080.23,0,203528890.94,1511073639.86,0
"COOPEMEDICOS",2022-02-01,747681964.47,14074971348.6,34324513783.46,-1535923194.74,17320427.64,124630052.95,178993241.13,1251905095.84,284838478.32,29245672009.4,0,10869118487.53,1052414224.41,0,8246843221.79,-813958.28,0,217956008.68,1271109657.12,0
"COOPEMEDICOS",2022-03-01,366463457.37,13738302576.61,34951599184.39,-1538889823.41,66940234.59,150369227.91,182319693.66,1246511527.39,315162432.8,29277530876.6,0,10789107126.69,941629385.99,0,8244205079.76,-21266912.42,0,302829192.21,1349485764.44,0
"COOPEMEDICOS",2022-04-01,637010994.89,13804584700.8,35220832239.38,-1541822028.09,31691040.24,205056510.21,184344883,1241118810.07,309363740.19,30179265606.39,0,10709065642.35,760338385.09,0,8423422764.48,-43488106.83,0,82990365.27,1349360764.44,0
"COOPEMEDICOS",2022-05-01,67260602.85,13753207851.03,36322309608.55,-1487815841.38,23871674.99,196221905.09,187440030.02,1234831506.01,313659377.63,30599003224.97,0,10628341288.78,822372062.47,0,8500673090.35,-114154910.83,0,99254430.97,1349360764.44,0
"COOPEMEDICOS",2022-06-01,750663720.97,14160965110.19,37029521138.62,-1280344202.37,44605557.56,189286085.25,190455994.19,1226501788.47,330341178.97,30848611214.38,0,11791162458.81,1082466119.92,0,8561519721.86,-267638016.48,0,118026937.66,1587727394.36,0
"COOPEMEDICOS",2022-07-01,628693664.66,13741657926.19,37675755410.19,-1223353015.8,197633996.61,182395938.57,192343796.07,1221736343.96,315785283.32,31336283012.01,0,11717886292.43,901639679.05,0,8639912920.31,-386640689.49,0,119394822.68,1587727394.36,0
"COOPEMEDICOS",2022-08-01,411754342.25,13865738724.69,38232172982.53,-1230372987.03,75784082.58,175505791.89,194692481.19,1214462098.05,309674933.19,31746489770.16,0,11944380911.71,808745534.29,0,8713585676.91,-739615816.22,0,135992738.23,1591600016.78,0
"COOPEMEDICOS",2022-09-01,100729591.89,13614239723.4,39215717155.58,-1341391519.77,86152824.61,168615645.21,179043400.75,1207874524.63,333636551.13,31775228402.63,0,12229988124.19,1153684438.73,0,8778551552.39,-987704703.58,0,151277302.9,1490601455.27,0
"COOPEMEDICOS",2022-10-01,2674732462.98,13822456851.2,39460969181.37,-1373666286.45,119091292.31,144708457.17,181399725.12,1200298211.77,352345708.55,32494435676.17,0,14806091027.23,810543627.01,0,8834361041.84,-1000637310.9,0,182377736.02,1489679126.42,0
"COOPEMEDICOS",2022-11-01,2140377518.82,14432199038.97,40003278373.46,-1380686257.68,104979787.1,139945440.66,183951948.63,1192724980.29,357111483.32,32981481594.8,0,14735061915.63,912716316.62,0,8909905345.87,-1034938995.17,0,194279245.96,1486784925.82,0
"COOPEMEDICOS",2022-12-01,2268822874.57,13880470507.84,40604789510.52,-1414233187.14,156143172.22,110817925.02,184949695.9,1185061838.43,357784590.84,32851151620.13,0,14859545598.18,986253388.44,0,8961535879.03,-1002920415.72,0,232906472.05,1587783487.33,0
"COOPEMEDICOS",2023-01-01,2560406825.06,13811650633.38,40449189691.03,-1437510996.02,77017083.72,106696078.9,187946754.9,1179922883.09,344163615.31,32944714590.12,0,14780868841.59,1121026645.29,0,8963430095.57,-995903345.56,0,328908613.24,1533948125.16,0
"COOPEMEDICOS",2023-02-01,2201192781.36,14289890877.63,40831192873.46,-1433802563.63,84984406.17,97534775.34,191217576.93,1172437435.73,315275994.67,33304848436.05,0,14682134216.68,1207119401.69,0,9025560495.23,-981672405.82,0,341887917.1,1533948125.16,0
"COOPEMEDICOS",2023-03-01,2138500528.71,14761351773.54,41545119493.51,-1462068573.89,113957972.65,111128065.06,195588610,1553383979.78,334722086.23,33360408641.13,0,15428290360.21,1237017108.51,0,9119265372.76,-378620017.45,0,351055156.14,1536868457.78,0
"COOPEMEDICOS",2023-04-01,1559432088.53,15047680372.41,41906359139.77,-1542193026.8,80503486.33,107229727.9,197690163.19,1545771358.05,333814771.59,33615480123.24,0,15323655190.23,1023153456.2,0,9278936092.1,-184919521.43,0,82398624.05,1536868457.78,0
"COOPEMEDICOS",2023-05-01,1625394513.39,15474232084.9,42167313960.72,-1564417183.26,68383115.12,102914646.26,202757475.76,1536575370.31,340732457.86,34071387083.18,0,15159491999.45,1101477183.26,0,9356901929.43,25606526.44,0,88364209.43,1583386665.74,0
"COOPEMEDICOS",2023-06-01,1502845800.92,15420895385.94,42371950012.61,-1558179189.1,72647563.8,149425067.37,205362525.67,1573870616.6,388453745.8,34322674920.45,0,14993010119.3,894351086.92,0,9431048626.35,96653168.64,0,97565225.11,1687658429.25,0
"COOPEMEDICOS",2023-07-01,1247747675.05,15396345289.49,42767840627.91,-1579362140.6,87178216.48,144028592.03,206481555.95,1569697527.34,357909932.11,34212620584,0,14924873853.48,1013362616.61,0,9503911860.45,124472499.87,0,105849514.45,1686182048.76,0
"COOPEMEDICOS",2023-08-01,947368247.86,15371418248.92,42988827767.58,-1668228893.15,76268507.03,138632116.75,183337941.6,1562671179.76,374912637.14,34212863220.47,0,14818410715.8,760898280.47,0,9583517203.8,271466021.45,0,121348902.28,1645736318.52,0
"COOPEMEDICOS",2023-09-01,914272257.91,15166783696.72,43301658951.57,-1751360717.09,110791482.08,133235641.47,183337941.6,1558012625.87,377840265.09,34243830065.13,0,14731265671.15,789463647.37,0,9675901897.99,258000080.67,0,120900993.43,1669447777.51,0
"COOPEMEDICOS",2023-10-01,496094247.53,15350795264.44,43359162143.91,-1703632526.41,66505466.66,116874410.98,183337941.6,1555105044.1,377610811.41,34125047977.6,0,14623208356.98,691692305.21,0,9724528214.94,245879117.23,0,162231859.22,1649447777.51,0
"COOPEMEDICOS",2023-11-01,1733113200.97,15110570462.78,43306909925.55,-1823038887,74383976.96,112574411.16,183337941.6,1546535292.86,376878421.44,34540500142.47,0,15088347818.36,715631313.98,0,9786306339.47,242010200.72,0,193243998.99,1582446637.79,0
"COOPEMEDICOS",2023-12-01,1290320730.99,15238736634.06,42997529070.85,-1761051572.88,88697294.04,108274411.34,183060670.43,1538948726.49,351914122.04,33930569727.17,0,14974992087.77,624921479.73,0,9804289573.19,317766126.48,0,242737100.53,1734990911.11,0
"COOPEMEDICOS",2024-01-01,1772178152.42,15307404840.21,42704363727.98,-1787140443.89,72817593.16,108274411.34,183615212.77,1530638099.17,334748571.1,34070126447.44,0,14883545085.47,569478093.89,0,9750153835.76,398730713.46,0,389844738.5,1564787957.76,0
"COOPEMEDICOS",2024-02-01,2642068064.59,15257013310.06,42425414396.16,-1814335162.79,73378425.39,108274411.34,183615212.77,1523918243.53,321257007.02,34485972652.44,0,14792931604.22,626644279.5,0,9786009442.66,410025749.94,0,425207034.26,1564787957.76,0
"COOPEMEDICOS",2024-03-01,3297791183.85,14975423144.84,42486014326.1,-1882495535.74,89887039.77,153690797.07,183615212.77,1516830172.14,379311072.46,34818457399.4,0,14701836466.4,800810332.56,0,9873491230.23,443857921.41,0,428387176.76,1564906756.88,0
"COOPEMEDICOS",2024-04-01,3174150573.81,15067052385.75,42300690946.16,-1935951816.95,60344451.18,153690797.07,183615212.77,1509363998.28,377634365.39,35051094354.43,0,14609886211.31,767192192.51,0,10052272541.32,474900364.95,0,142180966.19,1605355480.5,0
"COOPEMEDICOS",2024-05-01,3294090195.36,15051189708.98,42495886453.97,-1923147793.89,53058220.19,153690796.96,183615212.77,1506575172.91,339400034.86,35391850138.37,0,14517180742.21,683230725.51,0,10140206345.4,470296687.97,0,109174414.04,1605355480.5,0
"COOPEMEDICOS",2024-06-01,3133695379.29,13400520772.66,42435752855.01,-1804964760.34,62336222.55,152275280.66,175558772.67,1498311947.37,322949422.59,34880692940.77,0,12956741550.97,757629544.57,0,10182284152.06,471322778.99,0,137162942.94,1605355480.5,0
"COOPEMEDICOS",2024-07-01,3156602654.88,14831681734.52,42500558469.6,-1932325963.29,50249594.07,143029447.33,185242281.37,1494750139.03,302949010.07,34882207353.61,0,14348229366.3,757131863.58,0,10251450432.37,468070326.55,0,149715127.98,1602855480.5,0
"COOPEMEDICOS",2024-08-01,2223132931.88,15655757530.87,42837301889.27,-1960485573.94,59001324.77,114166819.03,185242281.37,1486821158.76,292410196.96,35089243374.51,0,14243226686.39,727338920.35,0,10312112455.47,450885465.4,0,150644755.53,1602855480.5,0
