"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C260_ObligSubord","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C340_Reservas","C350_ResultadosAcum"
"COMECA",2025-03-01,2730178062.87,1907943771.25,11766278119.51,-260404629.83,10275774,960846369.67,178600233.51,4391533.88,11594641673.48,6077938.94,275875194.01,26821989.4,0,3441140000,122560179.46,12553.53,273598407.52,1744067764.56
"COMECA",2025-04-01,3360753999.86,1916226054.48,11601619125.05,-265124021.01,31379130.32,519910715.32,177956813.61,4062810.1,11677268087.24,5961329.2,220983906.85,25756460.83,0,3441140000,122560179.46,12553.53,273598407.52,1744067764.56
"COMECA",2025-05-01,3094125537.62,2176001405.41,11697244578.58,-268264540.15,10275774,524315524.76,176668712.2,3013592.62,11736474284.18,5820169.59,218826968.8,18938028.53,0,3441140000,122560179.46,12553.53,273598407.52,1744067764.56
"COMECA",2025-06-01,3195906203.61,2172504785.38,11589335085.26,-269965176.71,10275774,522608728.33,175355640.76,34468725.82,11705582164.97,5636825.2,250313082.23,14917835.03,0,3441140000,122560179.46,12553.53,273598407.52,1744067764.56
"COMECA",2025-07-01,3325912322.83,2427676244.68,11298183776.24,-261968825.99,10275774,522680701.68,174085663.13,33726632.33,11755522087.22,5473180.78,281490282.58,1715425.61,0,3441140000,122560179.46,12553.53,273598407.52,1744067764.56
"COMECA",2025-08-01,3590616614.85,2176759712.17,11322941254.76,-265675595.89,10275774,523606073.24,172816768,32551230.04,11827993023.17,5315098.27,234784228.39,1475973.32,0,3441140000,122560179.46,12553.53,273598407.52,1744067764.56
"COMECA",2025-09-01,3356072584.13,2422272262.52,11065924795.17,-258874118.44,10275774,696217417.5,171308937.21,64305100.65,11614204100.77,5114465.84,313095463.89,70177149.8,0,3441140000,122560179.46,12553.53,273598407.52,1744067764.56
"COMECA",2025-10-01,3425359215.68,2418418356,10980122762.72,-259055641.46,10275774,710305252.96,170159509.9,63865968.88,11638272085.95,4931450.84,335256756.92,952271.11,0,3441140000,122560179.46,12553.53,273598407.52,1744067764.56
"COMECA",2025-11-01,3467125454.82,2395250010.01,10783668046.92,-250131772.26,10275774,709318401.61,169010082.59,62955158.67,11502938552.37,4687157.61,287845693.76,423812.3,0,3441140000,122560179.46,12553.53,273598407.52,1744067764.56
"COMECA",2025-12-01,3816206520.85,2411114602.13,10864846640.77,-251596814.47,6076205.55,737623530.23,167860655.28,94088717.86,11923208589.96,4566371.77,314736146.03,233577.45,0,3441140000,122560179.46,12553.53,273598407.52,1744067764.56
"DESYFIN",2015-01-01,19792715564.84,26591562701.17,100422232299.55,-1028177100.39,346242422.17,758573793.81,305106434.03,2697071133.8,82809264173.22,49755982404.28,1455076076.18,1255675192.29,1398815305.12,12825302430,-403795096,114737800,381879724.35,1236498271.86
"DESYFIN",2015-02-01,18786318361.51,31119741440.49,101685555486.92,-1084771570.22,584831133.12,615528442.12,310607683.07,2615976916.49,85388609813.6,51898595082.04,1409299199.3,1099311738.07,1393123601.13,12825302430,-407141977,316301005.31,381879724.35,1236498271.86
"DESYFIN",2015-03-01,15502530823.55,30756696416.34,104599937222.99,-1129312629.63,263640530.89,582989982.13,304466093.98,2749270450.87,86999791091.51,49731825095.85,836282912.11,1108503825.6,1360824210.63,12825302430,-386040851,356309965.31,381879724.35,1236498271.86
"DESYFIN",2015-04-01,15178214052.15,32941093784.21,102683540063.84,-1089749038.58,251156421.09,1720821220.72,299310537.6,2647163790.82,88044159896.84,49158391039.06,1430276748.03,1101476527.27,1364738389.01,12825302430,-357913637,1207066685.31,381879724.35,164125134.86
"DESYFIN",2015-05-01,15945867903.35,33273465817.07,102540499694.93,-987674810.4,278789029.84,2207544704.56,299673516.57,2743117854.57,88445686750.86,50403227531.84,1108875809.14,1106990207.97,1348546938.64,12825302430,-328667195.87,1365104685.31,381879724.35,164125134.86
"DESYFIN",2015-06-01,16116983369.27,35316068987.44,101610114399.7,-1285269972.8,270677830.74,1967432925.81,293391998.14,2763063456.03,86933616587.42,52826625531.19,1100479113.74,1106078136.77,1323954665.13,12825302430,-380774071.17,1465598400,381879724.35,164125134.86
"DESYFIN",2015-07-01,15996995078.84,35140344572.58,103284293449.05,-1358915208.78,287956722.63,2183019179.2,290728244.33,2773513974.65,89995648358.13,51556396235.18,869335052.45,1141488521.2,1323253510.8,12825302430,-393362258.3,1465598400,381879724.35,164125134.86
"DESYFIN",2015-08-01,14021359700.12,32450941086.05,106798084036.43,-1343890746.59,262818766.99,2123318182.46,288045800.27,2756301195.96,89507626934.79,50900622930.36,828920372.19,1220088790.76,1304802294.82,14084848030,-425384908.53,206052800,381879724.35,0
"DESYFIN",2015-09-01,15078573125.97,32186381222.23,107230944984.56,-1388528477.8,542608400.52,1695802401.3,283023514.63,2841739026.81,81279529644.91,60090705519.62,1036606430.52,1226806901.75,1312175875.82,14084848030,-551460486.68,206052800,381879724.35,0
"DESYFIN",2015-10-01,16029449967.79,32477223138.5,109173731688.1,-1132390895.2,552513147.05,2157846287.62,317886645.54,2848300563.72,81105771545.16,63207132666.19,1350788634.21,1376713622.63,1318777713.66,14084848030,-414940866.74,233511920,381879724.35,0
"DESYFIN",2015-11-01,14674576137.54,32924618506.09,111701502715.64,-1476336033.07,585229353.02,2037486274.56,326621893.28,2862739958.22,82085772206.66,63840266498.02,1297636494.08,1426272763.87,1293209572.88,14084848030,-537342414.89,233511920,381879724.35,0
"DESYFIN",2015-12-01,17007763874.96,30950795361.12,115966015780.71,-1293203783.98,294114028.15,2247059477.77,320637145.73,2929700172.52,84395507515.37,62837849633.84,2832482542.66,1454655758.53,2874417916.12,14084848030,-533870462.36,241406870,381879724.35,0
"DESYFIN",2016-01-01,19932741276.1,33270037594.49,115617320913.31,-1398598267.91,317930176.53,2535513486.7,317475627.14,3023393738.78,86059275006.01,67866116150.69,1677357938.63,1460379612.96,2874039660.58,14084848030,-590471377.79,241406870,437254952.08,1052129326.97
"DESYFIN",2016-02-01,18908744881.85,32916853227.17,116348300826.75,-1446764806.08,355526687.37,2417755268.13,314139995.86,3055809816.29,87957191621.04,65726930430.6,1126302202.9,1444803070.74,2855505817.33,14084848030,-615429125.01,297286820,437254952.08,1052129326.97
"DESYFIN",2016-03-01,21588445115.46,32986993810.1,116534492358.86,-1298473495.86,371779476.11,2334478475.06,311749262.75,3139220659.53,90077676890.19,66200026484.91,1220803248.01,1447553368.44,2841945108.53,14084848030,-509009520.16,336961070,437254952.08,1052129326.97
"DESYFIN",2016-04-01,22407463443.58,35338442028.48,119154784326,-1422086387.32,323240367.23,1539982491.83,307005139.96,3234967488.16,90286497677.81,67654825804.97,1761020566.19,1442733281.71,5534057212.18,14084848030,-564821858.89,421784470,437254952.08,1052129326.97
"DESYFIN",2016-05-01,23128788199.52,35619873074.84,121059959287.89,-1264772611.21,375441800.01,1442924078.29,301214349.98,3270013011.32,92793568389.66,67999702700.44,1729053336.41,1497197210.93,5535951820.83,14084848030,-599047427.48,421784470,437254952.08,1052129326.97
"DESYFIN",2016-06-01,24577069945.83,36174357892.59,123504984311.16,-1437962413.67,333015985.72,1299459636.1,294950035.78,3235140904.22,94524493068.18,69786551684.79,2010196649.35,1527550281.72,5610658544.83,14084848030,-463618178.88,421784470,437254952.08,1052129326.97
"DESYFIN",2016-07-01,20689640282.55,35222026795.88,124867168843.35,-1526382476.7,319253472.33,1233664082.6,289723447.3,3224337753.29,90728250233.04,70579668705.63,1112235944.13,1525663906.05,5627438626.51,14084848030,-394873101.62,649319470,437254952.08,1052129326.97
"DESYFIN",2016-08-01,21404371481,34812674243.54,129320920135.43,-1599130862.66,294468521.69,1161940028.33,283936571.72,3232406839.33,93110296784.11,72479782382.32,1158330546.85,1642089972.31,5665747062.92,14084848030,-404787615.94,812717470,437254952.08,1052129326.97
"DESYFIN",2016-09-01,23795657489.09,35289740482.35,131415448125.21,-1747061382.19,388437115.28,1574385801.07,279472967.96,3325959180.01,94326258963.47,76068522714.37,1834239517.91,1663088751.62,5657769567.14,14084848030,-384713713.88,814902270,437254952.08,1052129326.97
"DESYFIN",2016-10-01,23500995476.49,32100499552.8,133039989422.56,-1998922161.3,499106219.35,1000777089.65,274422524.24,3385928609,93159000870.73,75595250016.61,1203675271.04,1673468949.56,5619566576.93,14084848030,-429419081.48,844461870,437254952.08,1052129326.97
"DESYFIN",2016-11-01,23275809720.55,31724271434.77,133065544954.04,-4196955911.35,394532012.78,945182552.25,270063404.28,3396649262.27,92087202376.22,77819672725.05,1343414388.77,1719235890.92,5575545010.07,14084848030,-520463581.9,844461870,437254952.08,1052129326.97
"DESYFIN",2016-12-01,30474675021.08,31005707104.63,132266091847.57,-4092739965.01,1555619853.37,1014392057.71,267607532.04,2641784936.3,92139537927.4,82438627338.46,2731908092.87,1139954665.39,5482975961.22,14084848030,-625950788.34,863541420,437254952.08,609197371.4
"DESYFIN",2017-01-01,25276150149.25,32472105663.71,129592204567.9,-4101026767.09,1662795453.56,1442768449.35,261846469.45,2897694993.65,90959439495.51,79469466212.38,1272272026.86,944961184.37,5488677183.99,14084848030,-613945678.72,866282320,437254952.08,533180753.62
"DESYFIN",2017-02-01,21767305578.19,29991722154.97,133993827940.63,-4167729266.97,1636972829.63,1301439946.13,255882521.68,2931850272.83,91136905354.24,77257017970.06,1405081213.57,962472619.82,5564765201.35,14084848030,-566474299.56,878935540,437254952.08,533180753.62
"DESYFIN",2017-03-01,23263365882.08,26700845881.19,128838152137.79,-6196178650.47,572513350.51,1040323290.06,254406908.81,2982946973.27,87440061893.88,73084458130.36,1335001327.12,952230595.13,7254185134.39,14084848030,-527904656.01,878935540,437254952.08,533180753.62
"DESYFIN",2017-04-01,22447128248.87,26207974531.47,130115155617.27,-5419863346.92,726076758.38,1013843794.61,256857909.67,3040674132.7,84926531254.91,74870795493.66,1248775764.79,1037383809.32,7278192208.39,14084848030,-470736613.54,882264580,437254952.08,533180753.62
"DESYFIN",2017-05-01,27242556910.53,27964023203.87,132331082869.35,-5468368310.83,507544864.4,1141960705.69,252874288.26,3126364326.75,89315720380.02,78595925685,1438942018.62,1131718905.15,7459031111.04,14084848030,-462093117.78,882264580,437254952.08,533180753.62
"DESYFIN",2017-06-01,26375083317.04,27917501062.99,130162759839.77,-5363773894.38,485823065.75,1747839104.42,249136139.89,3157807390.95,88573189496.13,76940084403.15,1662718569.16,1103397695.86,7311787436.35,14084848030,-501570758.89,882264580,437254952.08,533180753.62
"DESYFIN",2017-07-01,25464399129.72,28537856413.08,128648590796.05,-4947009184.81,771725305.17,1911823018.07,245676405.34,3180491186.02,84934589288.69,79690330120.99,1181340806.64,1031805740.33,7366905747.87,14084848030,-571871471.69,882264580,437254952.08,533180753.62
"DESYFIN",2017-08-01,25959970323.16,30078618520.14,131647390212.5,-4548845602.55,628009510.07,1590536674.21,240132668.09,3156520977.09,88674569249.89,79401630883.03,2042819598.06,1057328819.54,7439319327.65,14084848030,-510483531.99,882264580,437254952.08,533180753.62
"DESYFIN",2017-09-01,21150345510.52,28303116176.11,130727401032.06,-5218782116.13,549418426.96,1594020420.69,235376881.58,2787942333.9,90274194467.1,71455369628.52,1514163404.81,1125891422.33,7349410368.51,14084848030,-540239540.15,882264580,437254952.08,68180753.62
"DESYFIN",2017-10-01,23851635405.18,31400466872.26,130470863744.34,-5093244270.22,636354226.86,1482483901.29,233043631.19,2778665130.89,92747249874.79,74016538481.18,1987526875.09,1117391505.27,7258878223.63,14084848030,-603959583.14,882264580,437254952.08,68180753.62
"DESYFIN",2017-11-01,19458468384.25,26068892181.86,132272562154.14,-4373802165.83,570017282.7,1454396288.44,247412486.45,2751277530.04,88161112400.09,69757049089.81,2131833290.78,1159862639.77,7237619959.4,14084848030,-599870507.33,886795460,437254952.08,68180753.62
"DESYFIN",2017-12-01,21431486234.71,24392871772.85,132198212589.22,-4547950025.03,523092071.89,1253196707.3,241638211.04,2725655170.58,85197146397.11,70653061353.87,4436750813.26,1110190983.95,7139557793.43,14084848030,-598568859.16,886795460,437254952.08,0
"DESYFIN",2018-01-01,24937364477.65,24013248277.53,130441286465.68,-4377983697.42,544003675.28,413393261.35,236618787.51,2776455857.63,84235290438.66,73851849045.47,2639587038.15,1057415522.55,7190258465.56,14084848030,-629938417.19,886795460,0,-143629214.87
"DESYFIN",2018-02-01,21736146415.64,23505634314.71,132447155789.97,-4342543540.24,518191169.9,417610370.59,231862911.71,2705235126.25,84187573168.19,73136273916.79,1877478351.21,1089408602,7245478979.12,14084848030,-722825613.4,886795460,0,-143629214.87
"DESYFIN",2018-03-01,20854583044.2,27806578395.71,132516883595.99,-4845895571.64,566939083.64,348380285.09,292103723.91,2772253680.69,90687966164.87,71016469754.21,1604963797.8,1109483324.78,7128799940.56,14084848030,-743732435.46,886795460,0,-143629214.87
"DESYFIN",2018-04-01,24187889311.52,29464754001.68,132982162832.96,-4766261246.49,519935824.58,615650103.74,284257974.91,2714752540.66,95125574187.53,71819358250.02,2325939923.87,1182693314.81,7054830107.99,14084848030,-771852829.52,886795460,0,-617629214.87
"DESYFIN",2018-05-01,23052868035.18,30153994235.69,132831363101.89,-4927443426.32,566815884.42,1148932712.98,280099285.52,2656811166.56,93716682435.71,72226131680.51,3152231782.86,1129991407.77,7123960550.99,14734167500,-852517920.62,241416710,0,-617629214.87
"DESYFIN",2018-06-01,24131487119.87,28019410099.65,131398773007.18,-4971705911.19,546122187.74,1254703488.63,274189032.84,2696678637.5,90837242819.28,73586375279.41,2283228887.76,998450756.33,6988367730.72,14734167500,-805046856.33,241416710,0,-617629214.87
"DESYFIN",2018-07-01,23855638619.3,28314948476.17,132877265820.42,-4905579819.43,492078601.75,1657782424.42,267804795.94,2675561728.11,92126732785.97,74390063119.18,1830396752.86,1016829409.19,7038216853.75,14734167500,-822487498.83,241416710,0,-617629214.87
"DESYFIN",2018-08-01,24150455098.32,27576533654.58,135293222815.09,-5188207424.83,529643698.11,1426711282.28,261933289.11,2627393837.42,93276930117.24,74808610736.31,2006833816.47,1011847962.19,7165056410.66,14734167500,-918894893.54,241416710,0,-617629214.87
"DESYFIN",2018-09-01,22793326516.47,27458688427.77,136950884498.67,-5169216403.31,667710129.17,1360623333.27,256622667.73,2617237728.58,92666423484.73,75273753482.64,2284650883.11,1054909119.03,7220913126.86,14734167500,-1114851198.33,241416710,0,-617629214.87
"DESYFIN",2018-10-01,22412485851.03,27516967255.88,142401024645.66,-5632393331.68,711469762.69,1369158932.72,250232964.99,2571699154.02,94156495911.46,78784220066.98,2196842925.18,1088865575.51,7445891794.22,14734167500,-1249122125.89,241416710,0,-617629214.87
"DESYFIN",2018-11-01,21868457918.22,27274422048.44,137717123057.04,-6933906660.7,747941281,1187943011.26,249244764.79,2588251400.51,86679112668.39,83296772363.16,2123944578.57,1158911066.78,7409808050.83,14734167500,-1292993855.64,241416710,0,-617629214.87
"DESYFIN",2018-12-01,24309561328.85,27645486334.77,137419817950.98,-6214494473.15,750158887.9,1166596839.67,242811714.74,2707777782.44,86174325645.9,81876903766.98,5638287387.88,1103488265.47,8583449158.93,14734167500,-1286303113.77,241416710,0,-617629214.87
"DESYFIN",2019-01-01,26192529230.92,27662508677.22,134083055114.24,-6337816866.72,602603751.3,1148375229.91,236805431.5,2775951000.01,84276932017.79,86169748820.91,1704620155.28,1066481710.18,8697725820.19,14734167500,-1240140319.82,241416710,0,-2823524482.04
"DESYFIN",2019-02-01,28022934963.96,27506996635.7,132728306067.2,-5992701068.71,574448238.52,1776682947,241604091.38,2796514914.95,89249791182.05,81839724196.14,1743723636.26,1065807385.03,8713385452.15,14734167500,-1195591181.29,241416710,0,-2823524482.04
"DESYFIN",2019-03-01,25750959836.81,28401567764.86,132381853932.4,-5700271731.21,655067057.41,1834413126.42,235197911.93,2890258337.91,89704648452.26,80297142263.51,1347286769.77,1046017967.46,8529865480.3,14734167500,-1335871250.82,241416710,0,-2823524482.04
"DESYFIN",2019-04-01,21760797270.93,29015501125.51,130069110422.53,-5517803907,599952551.6,1735660999.19,241744210.1,2951864557.97,88646860202.9,74554096939.55,1947730680.82,1049116319.5,8419973874.26,14734167500,-1003054850.86,241416710,0,-2823524482.04
"DESYFIN",2019-05-01,18573779318.14,31895974992.06,130051221741.79,-5386870852.97,456798887.04,1514885099.14,235497022.84,2969758587.23,87652640750.01,74821161901.44,1895309408.15,985170886.75,8353242969.07,14734167500,-874137401.73,241416710,0,-2823524482.04
"DESYFIN",2019-06-01,16736532712.99,30318795836.35,131422199935.15,-5199283060.38,457135383.14,1354249601.01,229597785.37,2961210828.01,87967875410.45,72533578483.1,1694469992.16,918642606.44,8077281395.79,14734167500,-725308329.38,241416710,0,-2823524482.04
"DESYFIN",2019-07-01,17379148707.2,28521706689.42,128138037180.91,-5297929177.63,370670896.55,1586223628.81,223476186.29,3070260463.77,94468286864.2,61394321023.82,1944874236.98,920166405.9,7999899797.08,14734167500,-580923966.68,250543750,0,-2823524482.04
"DESYFIN",2019-08-01,17311432336.34,27061605242.42,128728109914.97,-5094764426.54,431193256.25,1347491573.98,218077004.81,2742481691.54,92087930064.07,62622609739.47,2147998884.64,897388819.68,8064925568.22,14734167500,-738535306.18,250543750,0,-3323524482.04
"DESYFIN",2019-09-01,16944456213.11,27181313766.27,132558561167.13,-5357256593.74,466046310.07,1557934788.76,212231810.22,2697302955.88,99746309423.52,58488987526.9,2429849991.73,933039445.04,8154271467.94,14734167500,-697942735.85,250543750,0,-3323524482.04
"DESYFIN",2019-10-01,23184216366.43,26915684125.55,132588227069.16,-5489881316.29,376626777.23,1455649621.97,212481140.11,2663409467.36,102164759929.88,60178218969.89,4086747459.01,921952951.61,8114429327.75,14734167500,-637173486.84,250543750,0,-3323524482.04
"DESYFIN",2019-11-01,23145083266.55,26451706307.17,129748398168.09,-5520157503.46,316478539.53,1017704238.46,210014902.43,2716897762.67,101537513936.83,58500704911.44,2634217483.75,942798602.28,7875083268.47,14734167500,-490509613.66,250543750,0,-3323524482.04
"DESYFIN",2019-12-01,27757869241.95,33219310990.65,128377178526.51,-5422937870.89,298083426.14,1823548310.87,217349679.85,2458657840.91,116018527949.3,53755995305.18,3376373399.63,831936781.02,7869627222.35,14734167500,-480592385.6,250543750,0,-3323524482.04
"DESYFIN",2020-01-01,24748110585.44,29839604961.32,128335165003.44,-4842270146.8,269402395.39,1953182067.16,1603116917.82,1879285280.17,113952425567.92,52658026157.75,1580261769.64,0,7971223449.87,14734167500,-315817942.1,250543750,55947148.85,-2338120768.31
"DESYFIN",2020-02-01,25347116056.66,26672930577.67,131151830672.79,-4906129124.98,264866208.18,1917198487.9,1551391648.86,1886939644.6,110851192297.2,55958832182.56,1384405867.64,0,8009623028.29,14734167500,-295546622.01,250543750,55947148.85,-2338120768.31
"DESYFIN",2020-03-01,20268897297.35,28331315164.91,136798434379.35,-5187181868.62,398149459.88,1962850948.54,1607914182.08,1848047820.55,112036058104.23,56617638644.28,2413632821.43,0,8166598395.33,14734167500,-671896987.13,256267450,55947148.85,-2803172391.11
"DESYFIN",2020-04-01,19674070895.33,28164069257.5,128826312800.99,-4969870316.66,2707627811.33,2018924561.26,1561242443.1,1828301501.38,108113704463.75,55466772509.31,1564396995.48,0,7878433724.31,14734167500,-947681807.12,256267450,55947148.85,-2803172391.11
"DESYFIN",2020-05-01,22064645523.98,28183125961.25,130959873346.93,-5000979734.75,565289942.81,2111352783.62,1505546030.16,1856451107.53,109564356545.5,55910912042.08,2049574532,0,8010853098.31,14734167500,-1135328299.54,256267450,55947148.85,-2803172391.11
"DESYFIN",2020-06-01,23297417442.54,27682451960.73,131612975228.54,-4981394066.27,631498699.14,2128061750.36,1525209392.89,2000710452.45,113083970449.89,54559458301.24,1259205757.46,0,7939977096.77,14734167500,-903388876.45,256267450,55947148.85,-2803172391.11
"DESYFIN",2020-07-01,21661403665.2,25982585810.79,132253484552.37,-5077065679.02,594757971.29,2290431871.73,1479409911.67,2073683544.77,109747738021.7,54494607549.31,1751992358.61,0,8076189721.94,14734167500,-827108583.86,256267450,55947148.85,-2803172391.11
"DESYFIN",2020-08-01,25946498071.14,26227723264.76,133815469555.88,-4821845698.27,568011410.33,2176209800.7,1422847689.96,2064189943.65,114565640894.15,55151412533.1,1545736580.36,0,8280440321.66,14734167500,-857247404.24,576267450,55947148.85,-2803172391.11
"DESYFIN",2020-09-01,22926060990.57,26464562682.45,134708482308.31,-4944915216.62,507207429.74,2581405181.45,1365756053.87,2077967334.5,113594761388.06,54344990476.5,1303220634.13,0,8353313813.14,14734167500,-765431315.69,576267450,55947148.85,-2803172391.11
"DESYFIN",2020-10-01,21709986646.05,26309678196.05,133611837178.57,-4794245761.54,599314119.68,3132260688.95,1332117299.62,2251589792.04,109679656902.19,53779196470.16,2385517574.66,0,10219144735.49,14734167500,-952695128.98,576267450,55947148.85,-2803172391.11
"DESYFIN",2020-11-01,18586614938.88,26467325418.18,133512700108.4,-4533958841.39,591314137.86,3172128515.1,1357811265.89,2230551879.69,109792619666.51,51393397262.46,1522725420.87,0,10220473989.7,14734167500,-888815273.5,576267450,55947148.85,-2803172391.11
"DESYFIN",2020-12-01,24302920925.69,27618808315.69,132417021004.13,-4411414331.45,234263143.12,3280450621.53,1315793277.65,2210024846.58,104756606152.88,59597910911.19,2985336546.97,0,9756174042.82,14734167500,-95789533.09,982903650,55947148.85,-2803172391.11
"DESYFIN",2021-01-01,20658452917.73,28819866764.04,131251738274.8,-4364845543.12,195487888.54,3279033767.67,1248744943.06,2313085342.41,103085135891.69,58867014925.61,1766470744.44,0,9807782242.07,14734167500,9020582.93,982903650,114698889.44,-1686889319.99
"DESYFIN",2021-02-01,17717854187.67,28128275066.22,131952482599.1,-4360950998.81,204749972.12,3018744368.65,1197780365.43,2332701668.99,98918370313.49,60482692089.2,973727000.09,0,9865543442.24,14734167500,8861230.29,982903650,114698889.44,-1686889319.99
"DESYFIN",2021-03-01,19021215446.69,28723221768.88,131455219627.55,-4479354680.66,229581703.31,2924595754.44,1141320872.59,2550102049.65,101912806189.82,58993972360.14,1743756845.19,0,9387966027.99,14734167500,78528919.6,982903650,114698889.44,-2266383228.99
"DESYFIN",2021-04-01,27639368097.45,29727652883.42,132607086339.9,-4710705387.95,169299933.35,2765531683.99,1099352358.2,2580089213.13,104802246823.17,66071592833,1885619885.85,0,9509136847.07,14734167500,227601336.99,982903650,114698889.44,-2266383228.99
"DESYFIN",2021-05-01,24928755061.58,31106592567.52,133346757227.98,-4798052462.85,139763873.85,2730049837.71,1043337536.88,2626353695.26,106904980965.63,63380383129.62,1423482662.44,0,9589531303.66,14734167500,355848263.1,982903650,114698889.44,-2266383228.99
"DESYFIN",2021-06-01,27531574991.58,32421369167.87,132974658563.84,-4801273576.07,79492804.47,2473942191.18,982868542.01,2671841395.54,108177852343.15,65621422440.69,1538599364.58,0,9010838636.09,14734167500,422378886.23,982903650,114698889.44,-2272282011.93
"DESYFIN",2021-07-01,25319001984.64,40674580408.87,134405527687.93,-4938839559.49,130047303.89,2360907180.55,926934383.81,2665487399.68,112076530614.05,68377419280.66,1988486583.5,0,9091018033.63,14734167500,325228051.44,1567903650,114698889.44,-2803172390.99
"DESYFIN",2021-08-01,29454436705.88,45827770263.41,133915315400,-4858909670.2,112627569.35,2513609966.98,871337159.68,2644460078.81,110028006075.29,78353411516.83,2193958146.3,0,9206984384.81,14734167500,682420747.39,1567903650,114698889.44,-2803172390.99
"DESYFIN",2021-09-01,31985240442.72,55779789125.38,132463540118.65,-4711176739.68,144219616.91,2470037212.75,835782457.12,2880487891.38,108620507097.22,90038879354.25,3314401857.82,0,9225167263.69,14734167500,324204450.45,1567903650,114698889.44,-2803172390.99
"DESYFIN",2021-10-01,31187389633.45,58457683082.85,134971953997.38,-4836985294.77,159740524.34,2917641548.18,778568250.32,2845939407.57,111324179209.04,93193338257.75,2380258785.06,0,9038114426.68,14734167500,144446159.11,1567903650,114698889.44,-2803172390.99
"DESYFIN",2021-11-01,31940129129.36,56229145321.23,133654988024.15,-4083907138.63,170876089.57,2261792662.62,719235461.65,2847979322.86,109722109552.58,91896928164.96,1756527159.67,0,8977912142.39,14734167500,186683886.42,1567903650,114698889.44,-2803172390.99
"DESYFIN",2021-12-01,26269327113.15,54526401009,133289215382.59,-4255462207.38,280133081.46,2152794025.3,657864672.76,2905612531.29,104927005104.21,89561051349.87,1541502486.13,0,8639352398.71,14734167500,70137349.05,1567903650,114698889.44,-2803172390.99
"DESYFIN",2022-01-01,28117202325.34,48124882469.34,134870121333.01,-4287570331.53,344423166.49,2251406819.39,599894663.88,2617593240.11,103495336887.9,88575734030.7,1135869740.02,0,8729025056.33,14734167500,-7262192.53,1567903650,181348657.63,-1536826795.39
"DESYFIN",2022-02-01,27876770164.52,47056280805.92,133709978283.39,-4090676170.15,344317264.96,2338483714.92,704294731.99,2999073726.85,101504776375.54,88259200595.88,1400986937.94,0,8814052968.9,14734167500,-151610314.6,1697493650,181348657.63,-1536826795.39
"DESYFIN",2022-03-01,29747645418.26,45660660282.75,136248191873.66,-4022865453.74,356733080.68,2294578917.9,686507699.06,3139177423.97,104968856563.89,85471323747.13,2009350454.86,0,11063090497.7,14734167500,-290825577.57,1697493650,181348657.63,-2136826795.39
"DESYFIN",2022-04-01,33123272920.39,43704932659.13,135278834047.27,-4109599508.27,357948363.32,2193276405.96,622912712.58,3329912218.08,105670865662.63,85817487844.08,1720103027.98,0,10743339936.26,14734167500,-284144070.42,1697493650,181348657.63,-2136826795.39
"DESYFIN",2022-05-01,31856921770.02,46843742752.73,139683496367.02,-4334281722.76,417833807.97,1959202594.65,607189004.4,3731614239.6,108268978194.84,89118070557.81,1906169563.18,0,11133684674.8,14734167500,-514476573.03,1697493650,181348657.63,-2178473395.14
"DESYFIN",2022-06-01,30323084851.42,43221404999.52,140166695485.1,-4219967826.12,508212727.49,1648563959.31,614387821.63,3844438159.61,106044615647.7,85163590599.78,3955670256.21,0,10573156875.55,14734167500,-661423773.64,2322191650,181348657.63,-2803172391.39
"DESYFIN",2022-07-01,31606014451.83,44246030570.68,135828392244.43,-4038549266.74,598783367.15,1607668297.16,604932667.07,5856776613.44,108707233084.25,85465879194.89,1621209791.96,0,9975575987.36,14734167500,-731793896.21,2322191650,181348657.63,-2803172391.39
"DESYFIN",2022-08-01,23398547097.9,46499798094.83,133851170982.94,-3926821273.33,712096758.74,1578333895.44,519405617.32,5820299442.81,102512626219.14,83615785331.73,1836437784.22,0,9732733960.97,14734167500,-602669334.36,2450047650,181348657.63,-2803172391.39
"DESYFIN",2022-09-01,24777287305.37,40627562557.34,130743101509.94,-3821468391.52,669684428.54,1222165734.24,578410580.74,6825055247.56,100242121852.61,79169220894.45,2366565349.35,0,8991419254.62,13498898150,-716148293.25,882144000,181348657.63,0
"DESYFIN",2022-10-01,25773391895.91,44820322966.6,128449777442.18,-3835887161.39,715947726.91,1479209071.21,862944498.73,6811357386.22,100834721724.48,83367826476.56,1250178357.69,0,8908162026.92,13498898150,-890645148.39,882144000,181348657.63,0
"DESYFIN",2022-11-01,26011140124.4,47445192430.18,127443276789.48,-3776039947.5,655358485.74,1963584171.14,4039202621.52,3648089584.51,105288400260.95,81212303978.66,1352076738.15,0,8689557140.63,14123596150,-783031132.22,257446000,181348657.63,0
"DESYFIN",2022-12-01,26685017694.34,41856467924.79,127337548411.93,-4366163993.91,622104622.08,1927609563.27,4055675396.06,3314722792.68,107480928510.08,73765916556.97,1484782355.56,0,8525360082.29,14123596150,-685151247.25,257446000,181348657.63,0
