"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C160_PartEmpresas","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C220_OblBCCR","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C260_ObligSubord","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C340_Reservas","C350_ResultadosAcum"
"LAFISE",2020-08-01,85236883506.07,145719978204.46,250484398234.18,-8636104301.44,1758508472.2,2286919015.74,15598000,11099561041.53,3314899276.49,402882767657.52,0,41626526996.67,3816791779.56,158253102.33,14493110933.08,31969936371.1,-2201229411.68,2303185985.21,2245616752.38,2314216411.76
"LAFISE",2020-09-01,70587140630.72,134221529687.01,251346076488.24,-9191795847.69,1638859453.96,2104136948.07,15606680,10508432240.01,3279300769.37,366004954292.09,0,51631141945.37,4112801204.94,364721438,14128726034,31969936371.1,-1894641085.95,2303185985.21,2245616752.38,2314216411.76
"LAFISE",2020-10-01,70706119661.97,187902533065.78,252683954984.76,-9252650239.82,2235389522.9,1976994896.44,15612920,10434965992.55,3455253769.88,430074779508.91,0,44475391957.67,4264639340.67,318354775.25,14367028718.89,31969936371.1,-3303246312.71,2303185985.21,2245616752.38,1972255786.76
"LAFISE",2020-11-01,78378016041.14,159809246390.96,251582911835.67,-9537784157.82,2006967663.15,1975292243.1,15608790,10428118888.29,3198344584.42,404686725872.66,0,47655504751.33,3619899076.65,694339283.16,14218700457.91,31969936371.1,-2829160193.16,2303185985.21,2245616752.38,1972255786.76
"LAFISE",2020-12-01,70640173965.77,152978883761.91,254410671511.16,-9612084414.62,1905277918.54,1803446786.09,15617300,11162096312.86,3042939744.02,392738158419.48,0,47642379365.98,3365710020.49,705466662.08,14161629402.68,31969936371.1,-2588627857.53,2303165984.21,2245616752.38,1972255786.76
"LAFISE",2021-01-01,74157872669.25,144799448494.95,252010183255.92,-8692825507.1,1200574858.63,1608570772.92,15616160,11085173802.57,2966563393.87,372168411119.98,1759009381.34,57103834548.81,3487512271.23,264520615.05,14226842247.74,31969936371.1,-884775846.64,2303165984.21,2389958391.65,2924543665.22
"LAFISE",2021-02-01,74674766185.49,144625404103.06,242777747231.07,-9014717059.81,1207140041.51,1668504252.9,15615840,11008553078.15,7282769563.46,372931428577.22,1759832984.21,50154327226.42,4764097619.1,299963351.71,14301927902.23,31969936371.1,-859578176.83,2303165984.21,2389958391.65,2924543665.22
"LAFISE",2021-03-01,75664200111.96,139497687215.19,243063552418.36,-9220330783.88,1515998073.39,2083012962.75,15615810,10970071734,6803063345.03,373558066173.26,1761044739.77,46469064126.57,4247761969.46,176246118.7,13745593884.46,31969936371.1,-598461521.01,2303165984.21,2389958391.65,2924543665.22
"LAFISE",2021-04-01,80328180484.62,155959335200.52,239185039851.05,-9548494426.51,1227015525.5,4211500818.54,15619440,10926556562.51,2618201234.16,381793980226.14,5259538117.55,49419248970.56,3997325602.52,170505975.46,13913341458.32,31969936371.1,-267257982.22,2303165984.21,2389958391.65,2616978665.22
"LAFISE",2021-05-01,75925105013.86,166112215259.53,236975123664.88,-9895694752.56,767065083.02,3944696125.04,15620240,10848025723.56,2850193752.36,380684406447.09,5263158228.67,51234806957.3,4174600766.98,1391510278.84,13879207026.55,31969936371.1,374288480.36,2303165984.21,2389958391.65,2616978665.22
"LAFISE",2021-06-01,68047898783.69,176132119949.84,232100556030.52,-10387511785.25,702790116,3692813798.68,15621920,10779040491.53,2969507232.4,379292845226.41,9304379250.88,45684146081.64,4713057566.44,392973994.83,13660422306.35,33112836371.1,613127436.92,1160265984.21,2389958391.65,2616978665.22
"LAFISE",2021-07-01,73421983992.46,173992795696.29,231136092085.78,-10682234075.69,727494027.14,4885558132.24,15622980,10712079399.74,3869581444.02,379366158229.48,9310780406.43,49812642156.92,4504835705.37,403911001.5,13768874248.6,33112836371.1,939262254.26,1160265984.21,2539894096.35,3655460007.53
"LAFISE",2021-08-01,79139609614.95,177169773793.08,232395528315.33,-11498151340.54,713566813.94,5549138586.17,15626460,10688758679.1,3741352444.11,369215910788.39,9317181561.99,69657046412.62,4671902202.21,254746210.99,13931432806.82,33112836371.1,1251288625.97,1160265984.21,2539894096.35,3655460007.53
"LAFISE",2021-09-01,86108927965.22,168810906735.56,232676459527.68,-11456876037.16,738441235.7,5421555073.08,15629710,10612128516.44,3624408289.52,359825082176.2,9323376228.66,78103438362.15,4629535815.7,291451646.95,13436215051.45,33112836371.1,508855391.5,1160265984.21,2539894096.35,3655460007.53
"LAFISE",2021-10-01,93065126171.06,178822791456.41,234244572863.77,-12232815071.98,898779047.72,5276398116.26,15641840,10601632086.56,3930135771.61,374508401429.81,9329777384.22,80950948070.12,4530571880.55,848454370.77,13780787521.42,33112836371.1,12614679.1,1160265984.21,2539894096.35,3340320007.53
"LAFISE",2021-11-01,89292873076.3,179074850872.41,233120357902.6,-11837114813.49,916755156.53,5561975300.71,15632200,10522059572.94,3918078218.61,360837288690.07,9335972050.88,90895244867.34,4350341849.79,455451128.19,13527213113.39,34472860223.1,-31171516.02,-199757867.79,2539894096.35,3340320007.53
"LAFISE",2021-12-01,79934670351.85,192468650456.08,234309322217.38,-12733393309.2,1008647407.23,5932903904.77,15645250,10451289095.15,4219682482.6,377154649062.15,9342373206.43,80514290809.06,4316452810.76,406469879.95,13551644023.88,34472860223.1,-94703410.84,-199757867.79,2539894096.35,3340320007.53
"LAFISE",2022-01-01,85820957509.89,179896297103.38,237481192829.98,-12989598438.29,1152894152.15,6155675824.8,15646200,10388421019.59,4410011107.79,369499908904.47,9348774361.99,81668479916.75,4876101923.27,330908666.74,16897079369.28,34472860223.1,-451952300.48,-199757867.79,3695109450.8,4858797977.56
"LAFISE",2022-02-01,93953753164.91,179014359792.42,237310859833.77,-13187041645.95,1339785423.4,6193684385.34,15647340,10324917582.46,4482950167.38,379871134655.07,9354556050.88,78333460410.75,4985220660.85,522143356.01,17002310079.77,34472860223.1,-780478949.42,-199757867.79,3695109450.8,4858797977.56
"LAFISE",2022-03-01,85621102455.56,178502673425.59,244421790683.82,-14489435458.63,2483528958.09,5818039711.34,15667100,10301630618.2,4043858363.78,379325607309.77,9360957206.43,78932328877.96,4909103472.64,414278786.3,16949964066.61,34472860223.1,-1062326943.91,-199757867.79,3695109450.8,3550117977.56
"LAFISE",2022-04-01,84854657321.53,173724189674.74,250357164270.18,-14802957346.49,2685217432.86,5792645394.97,15670360,10232132780.83,3702713163.69,380894483412.4,9367151873.1,77478396893.22,5015275854.37,620062258.65,17139361902,34472860223.1,-1400294673.63,-199757867.79,3695109450.8,3215997977.56
"LAFISE",2022-05-01,99883792308.58,171763109547.42,256059215943.78,-15818701183.25,2533032202.78,5843599981.33,15689740,10161766866.86,3766979192.83,396658294346.48,9373553028.65,80219167538.32,4802460717.5,806300905.3,17562216335.21,34472860223.1,-2128877054.48,-199757867.79,3695109450.8,3215997977.56
"LAFISE",2022-06-01,99054741089.56,172807200404.01,256704847191.84,-16082856427.62,2857160599.31,5417889405.53,15692250,10097982429.67,3795286506.36,403949502829.74,9379747695.31,74592314437.23,5306111481.58,525246547.14,17650909126.05,34472860223.1,-3533419658.79,-199757867.79,3695109450.8,3215997977.56
"LAFISE",2022-07-01,101698079192.25,174879887018.6,254832691654.02,-12925082763.93,2924256148.44,5576980340.11,15675020,10121941035.18,4083315500.07,406502685724.22,9386148850.88,77154002470.43,4964652430.66,313052075.19,17336513907.01,34472860223.1,-4144310477.78,-199757867.79,3864727214.24,4395712848.47
"LAFISE",2022-08-01,97281557616.68,174253137567.15,250554946755.96,-12155690100.57,2823482628.88,5399284724.27,15653860,10075691265.4,4749661083.09,397873118416.34,9392550006.42,78288358750.15,4190445017.89,169781174.78,16860522224.59,34472860223.1,-4307622675.88,-199757867.79,3864727214.24,4395712848.47
"LAFISE",2022-09-01,87844639933.39,167904612033.84,244291386227.59,-12617541067.71,3218123492.98,5194920657.08,15632720,10015599238.29,4504526634.44,379902183204.72,9398744673.1,75308766082.34,4452870953.04,421827897.87,15969490624.75,34472860223.1,-5216539583.71,-199757867.79,3864727214.24,4395712848.47
"LAFISE",2022-10-01,82021279135.32,165729676401.4,246837951319.63,-11773225264.46,3205273554.42,6277948834.52,15622340,9993588168.03,4884930937.83,377729027807.33,9405145828.65,73997072682.1,4515750717.53,437074130.91,15833922473,34472860223.1,-5454061380.31,-199757867.79,3864727214.24,4080052848.47
"LAFISE",2022-11-01,82513043610.41,166326356523.9,238997002632.27,-11562844949.66,2980315394.69,6306036322.45,15602860,9929346849.78,4613287845.87,382134707823.36,9101249436.32,65023545190.78,4003436323.83,546547980.82,14945202729.04,34472860223.1,-4998405783.12,-199757867.79,3864727214.24,4080052848.47
"LAFISE",2022-12-01,80169133644.1,154485577614.87,234393335065.03,-11259184113.2,2806934225.59,4819064955.92,15601990,11368874035.03,4946131151.76,368336660208.53,8842361764.4,59496419180.34,4339852675.24,416365721.95,15043075881.35,34472860223.1,-4740594299.8,-199757867.79,3864727214.24,4080052848.47
"LAFISE",2023-01-01,78509500929.52,146068948877.21,225179991119.11,-10035265358.74,3096086125.42,4816986998.68,15557400,11379819314.23,13298787754.55,366098194713.05,5961461899.1,56086507717.56,4333880115.94,302613525.51,14053824636.84,34472860223.1,-4365962019.04,-199757867.79,3769990127.47,2926424067.59
"LAFISE",2023-02-01,83885574933.28,136514382557.39,227652717311.05,-10077232729.43,3125103090.91,4501814860.63,15564270,11301187242.25,13539520383.51,365342861444.6,5965119321.32,54777358286.46,4046141070.3,312596962.07,14262812230.41,34472860223.1,-4289216740.42,-199757867.79,3769990127.47,2926424067.59
"LAFISE",2023-03-01,77647382866.76,139604814630.04,222997591078.53,-9427786200.86,2854160584.84,4732574873.81,15545950,11348094321.91,4745197021.96,361969480314.97,5969168610.22,40925105841.24,4546286716.78,577364357.59,13480576348.17,34472860223.1,-3685044244.38,-199757867.79,3769990127.47,2926424067.59
"LAFISE",2023-04-01,78296983807.05,138519495850.35,226111992646.92,-9364684906.98,2377744450.86,4390532040.1,15550520,11503681057.86,5260920447.24,366671445898.99,5973087276.88,37678535721.6,4736439404.03,974723220.18,13714411809.46,34472860223.1,-3131630491.93,-199757867.79,3769990127.47,2568505317.59
"LAFISE",2023-05-01,79875661697.63,141552562936.21,229621086055.07,-8828650124.29,1896824080.35,4660831378.54,15546700,11617410658.86,5481161980.2,375240470300.4,5956748121.11,37838008554.88,4496312135.82,615140566.08,13029699393.55,34472860223.1,-2326992958.84,-199757867.79,3769990127.47,2568505317.59
"LAFISE",2023-06-01,70348569220.27,141097692516.33,229868287773.91,-8340863635.44,3519804469.4,4289787693.16,15549480,11535675502.49,5429091438.31,372655357314.83,5866805276.44,32363646858.72,2748439832.38,1822794101.64,13204985485.56,34472860223.1,-2497406879.24,-199757867.79,3769990127.47,2568505317.59
"LAFISE",2023-07-01,74214250644.58,140417387753.68,234380923130.88,-7976282118.62,3419190168.45,4102701956.57,15548810,11446587660.59,6407068893.86,384400349084.2,5850361854.22,29353647887.9,2758156835.31,1665522535.96,13318184324.7,34472860223.1,-2532449494.2,-199757867.79,3769990127.47,1536134245.76
"LAFISE",2023-08-01,87358382088.55,134360347503.41,231482870594.9,-8148097216.54,2083904681.49,3082094698.24,15540490,11358466225.78,6260197882.5,384142607791.23,5650026876.45,29660872347.85,2824681352.41,3175298075.37,13170286198.23,34472860223.1,-2217952549.91,-199757867.79,3769990127.47,1536134245.76
"LAFISE",2023-09-01,84044142659.86,132965849419.05,232444480840.38,-7494523979.45,1943789201.59,4718635475.48,15542350,11266973734.46,9166924849.82,376790927782.76,5500404209.78,36733392918.98,3252720763.6,3999354571.38,12865318167.93,34472860223.1,-2183256173.79,-199757867.79,3769990127.47,1536134245.76
"LAFISE",2023-10-01,75540124652.02,129454842161.9,245491114190.08,-7503735157.6,2106610019.69,4931318322.04,15536880,11231382557.54,6991845506,378355963610.23,2441843466.67,39191972931.12,3615294004.11,2833135166.87,12862863924.12,34472860223.1,-2192362383.95,-199757867.79,3769990127.47,1180217058.26
"LAFISE",2023-11-01,82535581258.51,126290084351.17,249396552270.27,-7562063203.71,2129486119.28,5175025934.02,15534100,11215545202.3,5660839901.41,388352791211.5,2433242800.01,38545038915.95,2442386093.16,972192049.77,12176613406.73,34472860223.1,-2074646804.92,-199757867.79,3769990127.47,1180217058.26
"LAFISE",2023-12-01,83290197906.93,125522517592,242173023907.56,-7821571140.47,1666705335.26,4487841646.7,15526880,11547122533.56,6994714786.62,387632565678.98,2414476711.12,29038001187.58,3379802390.33,2704951560.25,12115304245.7,34472860223.1,-1764582522.45,-199757867.79,3769990127.47,1180217058.26
"LAFISE",2024-01-01,89133271665.47,124402922697.4,242946523018.34,-8014800645.18,1529491150.49,4210129486.45,15519790,11454068311.41,8052623815.94,377232173769.63,2390577177.79,45129869861.87,3350510823.55,3129385236.13,12067518855.61,34472860223.1,-1414270604.06,-199757867.79,3798196137.4,1761531281.99
"LAFISE",2024-02-01,81248375451.82,122549926938.73,251733813794.93,-7917436508.72,1451002199.3,3500915300.61,15516340,11604377008.63,8318261518.2,380516635512.08,2289903600.01,37669657377.25,3499188036.79,3401133135.75,12022791280.93,34472860223.1,-1172956912.6,2359142132.21,3798196137.4,1761531281.99
"LAFISE",2024-03-01,79104762261.98,121313299709.33,253133867866.34,-9250383204.29,3192136285.65,3337058186.69,15506600,11523900795.57,8680802985.38,376016911706.5,2291447400.01,44091707235.22,3875646275.88,3245338694.01,11490428304.71,34472860223.1,-1051478227.48,2359142132.21,3798196137.4,431706281.99
"LAFISE",2024-04-01,88641803749.68,121513910428.83,253865979976.99,-9232282090.87,2583797236.12,3290593001.83,48207710,11450576545.03,7900777924.98,386581210295.45,2175275955.56,42668017987.64,3766669629.82,3128084294.09,11626860006.04,34472860223.1,-1090301774.69,2359142132.21,3798196137.4,431706281.99
"LAFISE",2024-05-01,95951100416.29,117550024242.38,271720032912.89,-9882208874.81,2638900623.06,3012316162.41,48228550,11358203064.04,8117563919.34,395698905350.97,2099950533.34,52910145538.24,4717762915.59,3298633292.81,11520300441,34472860223.1,-1019826478.33,2359142132.21,3798196137.4,431706281.99
"LAFISE",2024-06-01,91245821570.31,106633935975.32,271349746999.31,-9888265548.97,2291782202.93,3012316162.41,48230410,11271491203.22,9936153418.86,389542127253.36,2079637528.84,43945545797.5,4859814013.18,3189979516.36,11660125252.36,34472860223.1,-903232443.95,2359142132.21,3798196137.4,431706281.99
"LAFISE",2024-07-01,102031521738.44,105838904219.7,280332997818.36,-10154283993.6,1911121954.53,3012316162.41,48227610,11177476353.58,8528326612.81,405754547740.85,2059506195.59,45178797607.41,4443247744.49,3181522940.08,11713416590.48,34472860223.1,-901554865.45,2359142132.21,3833553762.4,749924907
"LAFISE",2024-08-01,99275007205.18,103783072247.52,282983804768.34,-10197979168.54,1571805674.74,3207911126.55,48221660,11168673035.43,10194446456.22,379064472339.97,2040371840.1,68696217722.22,4253675067.38,3026943309.21,11622242152.85,34472860223.1,-772529834.22,4938892132.21,3833553762.4,749924907
"LAFISE",2024-09-01,100446724852.71,94924908164.86,270352508005.93,-9731385003.96,1696513783.8,3519418548.96,48222870,11100451183.23,9949982774.74,372513414940.97,2041697732.64,53877098279.06,5106929639.66,3085051981.49,11324477945.8,34472860223.1,-706284384.35,4938892132.21,3833553762.4,716324907
"LAFISE",2024-10-01,81053180066.65,94157887625.74,276324652309.5,-9942585454.26,1701566723.69,3292753731.4,48215610,12229929820.36,10368508631.92,352120302802.87,1995557910.6,62201687796.35,3627398222.48,3779572630.8,11270376160.91,34472860223.1,-710169834.93,4998392132.21,3833553762.4,716324907
"LAFISE",2024-11-01,74414568942.25,93732698013.83,284894582690.23,-10275600965.47,2798427299.99,3255882043.95,48211540,11874866040.92,10893412600.3,343988553036.58,1975656120.97,74399385679.84,3078274871.98,3610351799.24,10612001265.37,34472860223.1,-648775077.27,4998392132.21,3833553762.4,716324907
"LAFISE",2024-12-01,87838169652.92,93985847080.26,276944380256.66,-10117079475.93,2041029708.71,1527877400.32,48212730,10732875404.49,11268165680.93,351596731495.38,1951264588.58,67322000305.92,4118723772.13,4242534119.7,10724101974.68,37061510223.1,-623547125.46,2409742132.21,3833553762.4,716324907
"LAFISE",2025-01-01,90459758004.77,89360617187.56,282003759617.19,-9933395385.66,1887837455.03,1440822234.23,48210660,10666303797.43,10372181250.97,363386140602.66,0,59728680670.88,4505499345.55,3332348968.8,10777463622.74,37061510223.1,-600662633.1,2409742132.21,3936915538.27,1646580414.09
"LAFISE",2025-02-01,86932509526.07,85569847763.24,285600852986.47,-10125383960.51,1721480750.45,1440822234.23,48208720,10672980501.82,8257390343.17,362928669718.57,0,56282463959.76,3879236385.28,1727396234.27,10758658337.15,37061510223.1,-539313517.22,2409742132.21,3936915538.27,1646580414.09
"LAFISE",2025-03-01,98339337993.61,105305233659.94,254999196081.68,-9420087427.42,2161712920.44,1453652920.44,48204210,10590788112.46,8635219114.25,361228335766.94,0,60798900426.08,4262163207.4,1144522011.93,9135086682.74,37061510223.1,-485505906.29,2409742132.21,3936915538.27,1317700726.59
"LAFISE",2025-04-01,105081156096.29,109102845393.37,261853672930.87,-9815923613.42,2035919080.07,1457065077.54,48208000,10525843494.37,8427656368.88,370178271241.49,0,68868629767.52,3492518223.71,1469469215.91,9283862793.68,39671010223.1,-465244715.02,-199757867.79,3936915538.27,1317700726.59
"LAFISE",2025-05-01,110014548571.36,111459930946.08,266208533004.7,-9607801432.31,1695813563.68,1395881440.06,48209940,10474998697.12,10495897022.69,387003638227.21,0,64342393832.96,4161525648.42,2086725964.11,8763418628.96,39671010223.1,-429476000.55,-199757867.79,3936915538.27,1317700726.59
"LAFISE",2025-06-01,102792331874.97,124378260671.87,266137752020.1,-9550766731.42,1713952884.94,1733169862.6,48208280,10391279068.67,10058489718.43,374261023365.57,0,81646451940.56,4734463025.04,2302884709.65,8802772765.84,39671010223.1,-410660466.18,-199757867.79,3936915538.27,1317700726.59
"LAFISE",2025-07-01,102261794418.75,115791924206.98,275542049180.9,-9906893567.72,1490474897.93,1608969862.6,48208350,10288026456.79,10547428882,379035719072.27,0,77070600132.16,4193111204.59,2961981942,8718402200.22,39671010223.1,-422454800.15,-199757867.79,4055979580.36,2389277105.43
"LAFISE",2025-08-01,111657503861.96,109099391433.53,278276385074.9,-10230915841.21,1548652424.44,1713910133.23,48209250,10195659118.41,12227357269.95,387167286654.19,0,75388494802.77,4142486506.76,3389797773.57,8749995969.71,39671010223.1,-380900330.68,-199757867.79,4055979580.36,2389277105.43
"LAFISE",2025-09-01,101153860724.47,104548254615.79,277606172337.52,-10242012128.14,1532131861.34,2332207908.89,48206000,10102091162.4,9597193993.7,372108941933.44,0,74334440152.55,5013768231.71,1008672966.97,8488358684.52,39671010223.1,-397301802.68,-199757867.79,4055979580.36,2389277105.43
"LAFISE",2025-10-01,102778061696.11,101383340867.68,283506708249.9,-10461553932.97,1563868150.29,2541158527.93,48204440,10014725298.19,9508856456.9,382092311562.74,0,69211079990.1,3950659124.17,1502228360.79,8538803247.12,39671010223.1,-338963088.24,-199757867.79,4055979580.36,2389277105.43
"LAFISE",2025-11-01,112772355175.03,89084013501.25,284367066400.06,-10302156865.35,1181521669.26,2523319315.99,48196390,10204303154.48,11032930189.22,384627798721.55,0,64597600625.8,4075807583.5,4463381490.73,7859100765.7,39671010223.1,-282045493.54,-199757867.79,4055979580.36,2389277105.43
"LAFISE",2025-12-01,124968594187.47,86614527985.88,277336348679.19,-10329973612.58,1167575177.41,1651466352.92,48201420,10351953633.79,8418351616,389446668712.09,0,62511855051.66,3580582302.03,1456213621.93,8002295714.29,39671010223.1,-338437665.58,-199757867.79,4055979580.36,2389277105.43
"PROMERICA",2015-01-01,72699243691.26,43893972118.96,358281867226.81,-5299615534.19,376700384.8,1290944642.82,0,3678078728.79,6586071298.5,332602899370.94,0,83895133999.19,5478207817.77,5933464797.19,12539056308.25,33918934750,-48471503.68,2132240000,3584681796.8,6256441574.08
"PROMERICA",2015-02-01,74897198763.68,60707499371.87,357540281536.12,-5257165543.79,601055633.68,1166503178.97,0,3738479496.52,6800544352.38,352099843044.62,0,83016438666.35,5343970462.85,5603640479.03,12556515961.1,33918934750,-22357180.51,2132240000,3584681796.8,6256441574.08
"PROMERICA",2015-03-01,74895779048.33,50188142687.67,356335870675.71,-5381914068.25,483299655.88,1240087981.28,0,3678865106.56,6283303985.55,338061088156.16,0,83554199487.03,4406180431.24,5267897309.71,14511005497.4,33918934750,10154659.13,2132240000,3584681796.8,6214697363.55
"PROMERICA",2015-04-01,80739697423.39,46379706282.81,360959278839.36,-5503223529.36,654078585.27,1103951561.96,0,3634886983.95,7852091430.44,342414700720.05,0,84176991922.38,5663824800.25,6669792946.24,14568506119.16,33918934750,54838644.39,2132240000,3584681796.8,6214697363.55
"PROMERICA",2015-05-01,86488653908.29,38793085621.44,365524510213.42,-5649795607.06,501318308.16,1138940826.08,0,3717407684.14,6631497792.82,345606371334.73,0,82291205074.72,4780373748.23,6579871975.48,14769776341.33,33918934750,36482575.97,2132240000,3584681796.8,6214697363.55
"PROMERICA",2015-06-01,77687558768.69,38785056482.3,371270957843.3,-6719040967.81,457425501.28,1004625849.07,0,3778747127.74,8792218382.32,339702584056.96,0,79040036488.68,5285941175.5,6362163211.91,22048350890.53,33918934750,74014798.88,2132240000,3584681796.8,6172328592.66
"PROMERICA",2015-07-01,70894958293.99,44099488694.05,376362275469.13,-6740831716.07,392963504.96,919449819.61,0,3771480024.32,8068590380.49,345294825742.59,0,75353442370.57,5629075968.87,6082878936.64,22177005999.74,36051174750,65977182.8,3160620000,3930213216.08,3011708592.66
"PROMERICA",2015-08-01,83389146631.52,34967429854.99,386478785709.29,-6836923316.49,644865296.25,841873996.4,0,4610842220.15,7545836154.6,349300162099.84,0,83380129231.69,6590627646.01,6224226420.41,22343522354.9,39211794750,-7734639.52,0,3930213216.08,3011708592.66
"PROMERICA",2015-09-01,84588466417.06,40144648761.58,396533235523.76,-6893539251.36,585700194.17,783502502.35,0,4788457364.48,7503138263.4,357769859221.18,0,89953074190.83,6867999384.28,7262772241.08,22248732248.68,39211794750,-174765718.19,0,3930213216.08,2968833366.92
"PROMERICA",2015-10-01,87496485879.26,37206837117.36,409713463428.6,-7538389919.85,371235178.96,214041631.4,0,4711400119.75,8854117656.24,362684734448.32,0,97710116304.17,7083782477.23,7458791022.18,22363012471.79,36051174750,-106137457.61,3160620000,3930213216.08,2968833366.92
"PROMERICA",2015-11-01,80023896944.95,39730594358.99,423541628181.8,-7961484585.78,731274396.51,191702939.74,0,4704539265.54,8104016953.58,374269505608.14,0,95233661748.77,6881336234,6997722872.9,22414936527.26,36051174750,-245597197.51,3160620000,3930213216.08,2926319602.36
"PROMERICA",2015-12-01,89455372390.67,36595243023.02,433976446201.06,-8912059947.64,800920454.72,164963562.87,0,4716702514.26,8316658756.17,392766741838.08,0,95076970537.44,5672990104.43,7618477472.7,21781643523.78,36051174750,-283428848.11,3160620000,3930213216.08,2926319602.36
"PROMERICA",2016-01-01,88462635192.72,38611926549.24,446186154212.9,-9144331121.42,627498443.83,144148338.15,0,4691930771.96,7548372549.04,397046391448.53,0,102509668972.24,5636411245.32,7388344033.74,21922212587.81,39211794750,-372966084.23,0,4151693409.33,8029424115.12
"PROMERICA",2016-02-01,83982575047.79,38444731766.97,446569353344.26,-9158813329.73,941669042.93,134755916.64,0,4638448310.25,8126582286.44,399254273294.25,0,96650318622.59,6037447678.16,6794511002.86,21965161135.1,39211794750,-378174066.94,0,4151693409.33,8029424115.12
"PROMERICA",2016-03-01,82863187114.72,34991288874.99,456464552728.76,-8707947514.78,556003818.36,94383715.29,0,4639607532.16,7664378515,405094222325.32,0,93096961509.66,7024784572.81,7285528531.02,21894760863.58,39211794750,-196891114.31,0,4151693409.33,7987134423.23
"PROMERICA",2016-04-01,103585843393.78,43116140914.95,458939226660.08,-8994766926.94,625054535.05,92310175.48,0,4849394531.03,8030044915.64,427104493214.8,0,101745437533.96,6480794062.13,7963501167.3,22111756365.01,39211794750,-93311509.9,0,4151693409.33,7987134423.23
"PROMERICA",2016-05-01,114489226203.33,46862993954.93,474468738024.03,-9279257054.63,565569875.39,80941960.54,0,4901837180.51,7983436510.91,449750991755.43,0,106936735420.03,6364696409.74,9684933543.47,22286638332.57,39211794750,-170496469.08,5294300000,4151693409.33,2692834423.23
"PROMERICA",2016-06-01,111366670299.98,43369562235.36,485254119482.91,-10124553130.39,620158843.48,294671388.3,0,4864950536.23,8317613500.54,458207856642.3,0,106132836272.45,7152119777.88,6069523858,21741237011.81,44506094750,-17266777.68,0,4151693409.33,2649570221.25
"PROMERICA",2016-07-01,118418298355.43,32259686038.04,497119525363.62,-9907986905.47,597576993.31,505859456.45,0,4879877938.21,8739749275.26,464993361883.31,0,103923678382.02,7640861693.75,9056598983.48,21950912710.27,44506094750,79406176.88,0,4501101521.48,1783298221.25
"PROMERICA",2016-08-01,112162883393.03,41021676639.96,510852485281.98,-10416671748.74,644452442.57,2058226687.8,0,4838849775.7,8878690743.03,476103008354.06,2500188356.16,107868332398.18,7850525460.1,8087200017.42,22204967879.1,44506094750,45236780.81,0,4501101521.48,1783298221.25
"PROMERICA",2016-09-01,103371185709.3,45781646376.79,525601026431.72,-10837059388.86,628687166.44,1969472176.76,0,4882952116.82,11522718144.18,477607538423.61,2500190972.22,118708324526.91,8448153846.2,7835496148.79,22225641153.82,44506094750,18221483.99,0,4501101521.48,1783298221.25
"PROMERICA",2016-10-01,111896912399.46,36295799437.26,541787449907.89,-12013496315.81,632111436.99,1877444960.24,0,4853640041.77,9558747512.75,495391976433.37,0,116861898448.89,8845838874.5,6688330930.03,22414099008.49,44506094750,-18752179.61,0,4501101521.48,1691614070.59
"PROMERICA",2016-11-01,123506004040.32,33234712359.25,558618820335.4,-12416014389.39,873676987.34,1782512110.4,0,4899068431.81,9645841456.43,506279930647.5,1000076388.89,123782343170.67,9078857406.44,9557599120.29,25776909237.22,44506094750,-205176447.73,1685407000,4501101521.48,6207070.59
"PROMERICA",2016-12-01,123096064571.2,30045051594.67,570379643383.43,-12951831788.61,740026303.04,1691649908.47,0,5198108457.49,8658070024.26,512007778786.06,0,125516782430.3,8612166376.38,8667455467.97,25826795005.95,44506094750,-224572203.11,3713522500,4501101521.48,6207070.59
"PROMERICA",2017-01-01,122958400646.05,31799493936.7,570715443542.63,-13716645877.8,708305860.92,1604418869.04,0,5192436366.44,8656111049.24,523081059470.44,0,117115709490.49,7806364731.33,7769606415.97,26031622370.24,44506094750,-163917635.74,3713522500,4854162474.24,6328428654.77
"PROMERICA",2017-02-01,132893708524.3,37900774813.4,581787278764,-13945871941.36,769547845.52,1509103004.61,0,5140884225.62,8898512834.11,544830263312.45,1000075342.47,120085544323.13,8292182379.14,7452026959.58,26454763404.17,46191501750,-90301245.88,2028115500,4854162474.24,6328428654.77
"PROMERICA",2017-03-01,141676358818.63,48202450551.08,578541873599.57,-14551176167.01,894716907.43,1417655161.09,0,5113054966.09,8895340730.69,555148871960.35,2000150684.93,125005338969.72,6681251925.46,7414755658.38,27278077957.96,46191501750,-95375022.7,2028115500,4854162474.24,6229956582.83
"PROMERICA",2017-04-01,142480440199.66,52997473314.16,588104409718.95,-15056576494.08,810145809.94,1371152242.77,0,5040142511.66,10350994101.4,559486156782.85,1500437499.99,132058768476.96,6758006797.56,12109376294.16,27635743362.31,46191501750,-33931352.8,2028115500,4854162474.24,6229956582.83
