"codigoSector";"descripcionSector";"codigoEntidad";"nombreEntidad";"periodo";"C110";"C120";"C130";"C139";"C140";"C150";"C160";"C170";"C180";"C210";"C220";"C230";"C240";"C250";"C260";"C310";"C330";"C190";"C320";"C290";"C340";"C350";"C360";"C380"
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2020-11-01;909651976583,76;1210642440512,87;2818674059876,38;-101049130261,61;10799944631,02;45491497541,14;119024385237,88;130816062189,93;70488837587,88;3951587388046,1;80013333333,33;524422891663,27;145268298207,23;31028038282,21;0;181409990600,86;54037394828,21;6441924520,76;0;0;283820516010,75;13464953147,67;11336856115,31;33309728460,1
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2020-12-01;733128044603,75;1263953609423,23;2832062814549,08;-119006689664,8;10567281932,27;45392977655,99;121084071453,4;135405802728,97;82013309024,29;3969128326794,91;2500208320,32;489297292335,4;141390863708,08;34156939759,35;0;181409990600,86;55958372952,59;6441924520,76;0;0;283820516010,75;13464953147,67;11336856115,31;33309728460,1
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2021-01-01;793280879585,26;1263753496109,23;2844996567951,54;-120765313642,17;8492918948,51;44636304184,7;122418570759,2;134408716113,97;78332519156,69;4048281491586,66;0;468392891529,55;141906978332,73;29978552379,81;0;181409990600,86;67377721123,1;6441924520,76;0;0;296709547030,99;23286282979,26;0;36212011409,98
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2021-02-01;809350832879,25;1235395108416,69;2867255009344,51;-122275306648,59;6903156244,99;46560672104,41;123202770164,24;134110938289,23;84968428971,86;4042817523939,66;20791440250;456524822809,09;147991259420,03;32424106640,47;0;181409990600,86;70384363969,13;6441924520,76;0;0;296709547030,99;23286282979,26;0;36212011409,98
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2021-03-01;711403907853,42;1331420649009,54;2892944978938,27;-125436487643,62;6314898278,98;47366068429,77;120677218709,51;133343297605,96;72726066793,06;4095270171364,83;20798228384,35;426467099202,53;134505650066,92;27802264050,74;0;181409990600,86;68444872819,91;6441924520,76;0;0;296709547030,99;23286282979,26;0;36212011409,98
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2021-04-01;756364781674,9;1400751111584,94;2905923692613,09;-128039948521,51;13914692899,55;46196421284,61;117350490715,81;133354960024,27;77597749287,75;4170949966649,22;43064280133,33;427892063095,77;149663317228,49;33027339731,18;0;181409990600,86;81428152316,09;6441924520,76;0;0;296709547030,99;23286282979,26;0;36212011409,98
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2021-05-01;778450938943,91;1499683717952,71;2918920829918,32;-127638713042,1;14375439533,15;46158208119,8;118798669401,91;133730406201,06;86777356830,91;4256811589695,32;67716108711;436382504335,8;158991809875,65;39063350152,04;0;181409990600,86;88568088344,86;6441924520,76;0;0;296709547030,99;23286282979,26;0;36212011409,98
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2021-06-01;717855220947,44;1567075538392,79;2933130616136,02;-126570218331,36;17581352752,47;47526314660,53;120191673358,07;133462815842,46;73784238995,41;4281953815084,72;120594596977,56;375209057807,75;159619627323,99;25810539657,41;0;181409990600,86;93506690171,69;6441924520,76;0;0;296709547030,99;23286282979,26;0;36212011409,98
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2021-07-01;731923302557,57;1668097931473,96;2936639211931,55;-128660585635,02;12732928340,07;46229361600,1;121470470121,47;135884514665,14;74174793702,03;4370078133651,17;120677587421,97;388407530566,67;167785443637,24;25750865993,98;0;181409990600,86;98031668832,33;6441924520,76;0;0;296709547030,99;23286282979,26;22737536561,74;36212011409,98
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2021-08-01;734375597691,08;1743597813541,89;2909377517623,54;-136908451873,01;12333716157,4;45651264900,41;123766282913,75;134859130128,44;61096209929,86;4391951032748,16;120760577866,38;390921926605,92;175531062392,47;13724118583,99;0;181409990600,86;111634014909,21;6441924520,76;0;0;296709547030,99;23286282979,26;22737536561,74;36212011409,98
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2021-09-01;761246224717,88;1840646178197;2906203019291,84;-137088062449,19;11633032530,19;45297555501,19;125511370639,21;135062735027,81;64337097708,35;4465148485397,81;139691676616,35;402601298818,98;187875764766,71;15544029838,9;0;181409990600,86;111631070494,73;6441924520,76;0;0;296709547030,99;23286282979,26;22737536561,74;36212011409,98
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2021-10-01;779213917757,07;1718700421820,43;3016713475869,29;-137151478944,63;14916319273,35;42417631318,57;127539511500,02;130883937660,16;63629212983,82;4451451969807,54;129124906644,09;429869070992,37;188947645768,02;14706518315,16;0;181409990600,86;107439503384,92;6441924520,76;0;0;296709547030,99;23286282979,26;22737536561,74;36212011409,98
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2021-11-01;843401846650,67;1727227312761,04;3031465745165,78;-136617792687,66;14438046516,53;43490547552;126861270404,92;130880051101,97;98571388776,81;4562574959165,37;121004194977,39;411796251149,89;196906098003,33;43952631549,77;0;181409990600,86;104110676507,9;6441924520,76;0;0;296709547030,99;23286282979,26;22737536561,74;36212011409,98
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2021-12-01;864405461581,54;1754312982755,96;3038196017416,21;-152927986660,59;15609952548,01;42352819263,46;128725242930;131640777150,15;73915922393,76;4615047205486,48;128285685643,26;422222882800,85;185153781877,35;16232013809,23;0;181409990600,86;96607343410,5;6441924520,76;0;0;296709547030,99;23286282979,26;22737536561,73;36212011409,98
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2022-01-01;806702372755,31;1715827104418,42;3029212316211,9;-157548363449,15;14168173267,27;41265101849,25;129188389724,59;130678469907,21;96244987814,77;4538143296116,54;118365648490,37;405517082797,57;185776162018,93;33947845458,96;0;181409990600,86;90869139803,88;6441924520,76;0;0;325313265088,38;44852210066,12;0;40476721776,82
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2022-02-01;855699635866,35;1793195348742,82;3032019868159,52;-156877140275,57;15637713858,74;39350337547,68;129927301639,07;129769792738,15;95009699950,17;4684095128327,29;118840797503,16;386230734332,08;190423982369,72;30532879520,42;0;181409990600,86;85090831386;6441924520,76;0;0;325313265088,38;44852210066,12;0;40476721776,82
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2022-03-01;809164168560,78;1769586894558,84;3048476299121,26;-162659348133,8;15791423223,45;40178365803,19;133305305296,94;128072436213,63;63364830238,94;4655341909141,83;118264017839,31;383771456057,38;151190000145,12;18202196203,84;0;181409990600,86;80522415744,07;6441924520,76;0;0;325313265088,38;44852210066,12;0;40476721776,82
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2022-04-01;956056906424,45;1755928182416,84;3079616773027,08;-161475700267,93;17286854062,25;39839549839,16;124962254533,69;127458066991,2;66190966132,51;4636674876967,26;139945598730,93;566083656031,66;146136400486,74;19745630160,63;0;181409990600,86;75664880014,85;6441924520,76;0;0;325313265088,38;23721615915,66;0;40476721776,82
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2022-05-01;862212752190,09;1743336603631,83;3095776540841,33;-165096076700,14;21261735941,33;39278849046,69;127872159455,17;133262237842,48;102739229448,16;4585458260970,7;123792765243,52;554881697116,01;152982935761,85;53133507859,2;0;181409990600,86;68875466138,09;6441924520,76;0;0;325313265088,38;23721615915,66;0;40476721776,82
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2022-06-01;875002651130,45;1713689908291,48;3126394848256,92;-165485287318,4;24231162742,16;37431204419,82;128128652757,74;134019863189,08;73844965026,44;4673302542188,11;170286376723,01;431284487118,16;157609459966,66;19797785981,92;20072259939,43;181409990600,86;50563086524,36;6441924520,76;0;0;325313265088,38;23721615915,66;0;40476721776,82
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2022-07-01;852468942661,88;1687633406116,87;3081688435985,11;-162646252679,45;26581107298,53;37006949244,04;126382870468,8;132927956135,54;69200259634,53;4646444731077,82;150380095498,97;392308970946,82;156504160395,3;15140974497,54;20231683926,81;181409990600,86;39812038914,25;6441924520,76;0;0;325313265088,38;23721615915,66;25347588511,48;40476721776,82
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2022-08-01;960180537438,41;1651802377150,06;3056342512946,16;-159064243790,01;27571822803,91;35928070801,37;123431142743,68;132578980631,36;72375938167,08;4629289491282,99;136673619826,82;479310435100,63;157758762603,17;15642291586,99;20391108640,28;181409990600,86;24660025007;6441924520,76;0;0;325313265088,38;23721615915,66;25347588511,48;40476721776,82
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2022-09-01;985728135603,86;1599119550710,83;3041420584618,79;-156279625084,1;32702205630,51;35898288022,83;120386294664,09;145728127171,34;82908895450,9;4529778292659,73;217033494639,71;475993415480,7;162813811791,18;25619665013,8;20072534084,81;181409990600,86;14022114814,45;6831625000;0;0;325313265088,38;23721615915,66;25347588511,48;40476721776,82
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2022-10-01;860516390348,26;1572213343409,41;3101788191398,85;-155203951337,94;31331549635,14;34655976583,61;119484469855,59;146622979289,85;114636599278,63;4438684194109,78;177980618102,65;521230743436,91;159000497041,11;51343451633,88;20231960267,89;181409990600,86;10582278360,56;6831625000;0;0;325313265088,38;23721615915,66;25347588511,48;40476721776,82
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2022-11-01;905037722592,31;1545123732006,78;3119416084398,02;-152752520117,21;31253856017,04;34744684635,93;117320905657;146497614714,04;113314442968,65;4476410272157,47;273735123551,96;409713045931,08;166004639708,39;56042489371,27;20391387194,64;181409990600,86;6198029794,63;6831625000;0;0;325313265088,38;23721615915,66;25347588511,48;40476721776,82
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2022-12-01;889861698309,64;1587645659367,56;3151277829846,99;-145623881422,04;31144522214,46;33391023435,47;118058380855,11;142804777436,45;129096208446,75;4714425599606,18;135919058556,74;326306685146,15;177931186577,41;58896184984,58;50139855636,59;181409990600,86;7399651431,41;6831625000;0;0;325313265088,38;23721615915,66;25347588511,48;40476721776,82
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2023-01-01;882978456309,7;1642625666540,9;3098111553272,95;-140994430391,42;28029902793,83;32537058104,76;113079842452,83;141932096097,05;182757242321,6;4781573817965,44;109186190627,09;297305329605,47;172713482647,85;93140379678,33;50652387713,45;181409990600,86;4104210795,85;6831625000;0;0;351152901365,42;40763993484,29;0;45766617522,8
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2023-02-01;932015058062,92;1580935944613,84;3119277897046,47;-142467416357,5;34944831470,84;33673283606,54;114727060429,63;140790496463,21;200804525757,41;4774896569449,42;109253213424,89;304169671863,21;179812590852,74;111074460948,03;51164921779,94;181409990600,86;6437228864,81;6831625000;0;0;351152901365,42;41896492819,5;0;45766617522,8
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2023-03-01;963931522636,38;1431286319777,32;3100593382776,25;-140720422302,29;34162505091,49;33246403751,05;113841186326,47;141114081993,77;144832382727,38;4614043546033,9;108199896485,53;297004701425,49;152578884485,91;107666296046,44;50140457855,69;181409990600,86;16064199960,31;6831625000;0;0;351152901365,42;41896492819,5;0;45766617522,8
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2023-04-01;920586026230,75;1459017916981,17;3110718240402,65;-141837050384,23;32225505749,84;32234545700,14;114099421270,72;140267925580,16;129510004351,52;4617145580282,56;108270967867,33;288311472061,66;155837800456,82;74872125601,86;50652995963,68;181409990600,86;24538465913,89;6831625000;0;0;351152901365,42;41896492819,5;0;45766617522,8
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2023-05-01;888755059899,86;1501013008507,71;3095080403144,45;-140253309153,28;27788041287,73;32157394494,99;112329278690,65;139902451842,05;113375653998,22;4573676521827,15;106536733201,41;302012033017,61;151090196984,63;64812525301,34;51165536123,96;181409990600,86;39085637176,9;6831625000;0;0;351152901365,42;41896492819,5;0;45766617522,8
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2023-06-01;893489204517,24;1504589751970,11;3037879982111,56;-140831421997,94;31535429802;31615712941,96;113621135663,77;139693638193,33;106488571148,25;4558399257320,89;106606621756,11;288065856132,54;144984643216,32;47774554313,47;50141078356,71;181409990600,86;38160996870,55;6831625000;0;0;351152901365,42;41896492819,5;0;45766617522,8
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2023-07-01;855970641128,26;1609978904831,92;3043537371325,67;-141478861579,83;32001421526,82;30151863271,67;114377066177,35;140280905710,4;115045115497,97;4646823284742,44;106672656434,67;277732503101,34;148839754230,74;46307239754,87;50653622685,69;181409990600,86;37308870754,94;6831625000;0;0;351152901365,42;41896492819,5;11386041073,05;45766617522,8
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2023-08-01;875667342576,99;1606769674106,73;3044685479829,71;-140533581244,42;33085590978,8;29492827906,54;114232141166,9;138963759623,94;87152142311,55;4635597661305,96;117184352217,22;278206969130,73;152193005773,27;26896305054,93;51166169131,62;181409990600,86;41686690046,87;6831625000;0;0;351152901365,42;41896492819,5;11386041073,05;45766617522,8
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2023-09-01;954400501374,9;1347107811337,14;3079037428961,39;-141197972812,66;37293800185,02;27000175270,01;115060929748,34;137709039966,23;88320517396,72;4491250746493,43;106814754946,47;282415348714,55;152337067634,01;34802939556,35;50141717715,36;181409990600,86;40895470561,33;6831625000;0;0;351152901365,42;41896492819,5;11386041073,05;45766617522,8
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2023-10-01;847657962414,43;1341894784410,27;3073465290923,49;-141045273481,24;29049271064,16;26103149744,5;115711101946,78;137965198024,4;97241587026,48;4380356348675,75;106886968944,27;277567003556,69;155288896108,72;30310021098,76;50654268461,39;181409990600,86;40531731727,98;6831625000;0;0;351152901365,42;41896492819,5;11386041073,05;45766617522,8
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2023-11-01;903384067907,66;1132824837784,33;3112049188169,5;-140671034685,13;29890613969,76;26151457244,83;116044929395,38;137607800894,68;152600875362,19;4263468036508,65;106911876986;264925135474,1;155857508997,94;97549698320,45;51166821391,09;181409990600,86;39789153813,75;6831625000;0;0;351152901365,42;41896492819,5;11386041073,05;45766617522,8
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2023-12-01;825116996393,41;1438028141674,22;3118336134065,05;-124899677182,69;36059121420,21;25631805592,76;115553654367,82;137289376853,95;110583674193,56;4458184633908,82;106132196511,37;301305080521,19;174318899905,13;39773935158,4;50142376526,1;181409990600,86;41260638559,21;6831625000;0;0;351152901365,42;41896492819,5;11386041073,05;45766617522,8
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2024-01-01;831936464321,26;1357584927314,02;3122257725973,65;-124877126049,65;30828137309,93;25036879285,42;115869550410,71;136168651780,22;93967407359,48;4373363076662,26;102403588023,94;308182454344,61;173529138176,69;21243270222,22;50654933891,58;181409990600,86;45235725572,83;6831625000;0;0;364708053622,08;47328475170,72;0;48866249077,1
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2024-02-01;830005564876,25;1397685545088,36;3141141452978,22;-124564424014,63;32929699177,11;25467964754,97;116831039907,92;135310169763,53;100903463477,14;4420133575628,42;102468186597,81;303192490612,06;181164582924,85;32832797749,04;51167493509,66;181409990600,86;45285091034,84;6831625000;0;0;364708053622,08;47328475170,72;0;48866249077,1
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2024-03-01;844460580062,63;1488472222211,25;3122011913378,84;-123681607254,91;46514440261,93;25641195030,75;116132643855,07;134291386664,35;88266400364,76;4511916733474,36;101271670765,72;318369566794,12;162774901962,58;30283236802,93;50143055402,73;181409990600,86;43475002940,41;6831625000;0;0;364708053622,08;47328475170,72;0;48866249077,1
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2024-04-01;846856344850,57;1462716928080,42;3168398751875,48;-123782215735,73;43567911474,89;26144270407,77;117075954577,44;133220390441,22;77703187789,27;4520273833137,78;98983572636,53;307746417042,55;166776604546,66;32989265539,83;50655619596,69;181409990600,86;45833260416,13;6831625000;0;0;364708053622,08;47328475170,72;0;48866249077,1
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2024-05-01;847082964863,44;1543119146244,66;3191242640855,6;-120009515116,36;44775372109,66;29186466075,96;117386918693,69;132422795998,84;70272304787,84;4587600978956,6;98064081728,44;330924794158,98;175336527365,23;23817693497,58;51168186114,42;181409990600,86;49671297711,83;6831625000;0;0;364708053622,08;47328475170,72;0;48866249077,1
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2024-06-01;900588521783,92;1490306068084,2;3169619629952,07;-175922157322,88;47656642241,92;30813727383,69;118553528208,29;131184162481,71;126550416759,75;4621454763222,27;96289569007,98;334583077761,1;177854441440,84;23769557908,95;50143754979,06;181409990600,86;50273943601,22;6831625000;0;0;364708053622,08;47328475170,72;0;48866249077,1
1;"BANCOS COMERCIALES DEL ESTADO";"4000000019";"BCR";2024-07-01;861029127097,92;1593645267048,04;3201763165962,03;-180032010727,51;45408451856,76;27363727137,8;119150186412,17;131984173584,03;134549170979,48;4715603837696,67;94936867176,28;341382814528,5;179336727194,88;22046877615,05;50656326217,31;181409990600,86;47067576853,44;6831625000;0;0;364708053622,08;47328475170,72;25422445503,37;48866249077,1
